PRÉFACE	préface	NC	_
il	il	CLS	_
paraîtra	paraître	V	_
long	long	ADJ	_
à	à	P	_
beaucoup	beaucoup	ADV	_
,	,	PONCT	_
c'	ce	CLS	_
est	être	V	_
qu'	que	CS	_
en	en	P	_
ces	ce	DET	_
sortes	sorte	NC	_
de	de	P	_
travaux	travail	NC	_
il	il	CLS	_
est	être	V	_
défendu	défendre	VPP	_
de	de	P	_
demander	demander	VINF	_
à	à	P	_
être	être	VINF	_
cru	croire	VPP	_
sur	sur	P	_
parole	parole	NC	_
;	;	PONCT	_
cette	ce	DET	_
nécessité	nécessité	NC	_
justifie	justifier	V	_
encore	encore	ADV	_
l'	le	DET	_
aridité	aridité	NC	_
d'	de	P	_
une	un	DET	_
nomenclature	nomenclature	NC	_
empruntée	emprunter	VPP	_
à	à	P	_
différentes	différent	ADJ	_
langues	langue	NC	_
étrangères	étranger	ADJ	_
.	.	PONCT	_
Je	je	CLS	_
pense	penser	V	_
d'	de	P	_
ailleurs	ailleurs	NC	_
qu'	que	CS	_
il	il	CLS	_
ne	ne	ADV	_
faut	falloir	V	_
jamais	jamais	ADV	_
hésiter	hésiter	VINF	_
à	à	P	_
faire	faire	VINF	_
entrer	entrer	VINF	_
la	le	DET	_
science	science	NC	_
dans	dans	P	_
la	le	DET	_
littérature	littérature	NC	_
ou	ou	CC	_
la	le	DET	_
littérature	littérature	NC	_
dans	dans	P	_
la	le	DET	_
science	science	NC	_
;	;	PONCT	_
le	le	DET	_
temps	temps	NC	_
des	de_le	P+D	_
belles	beau	ADJ	_
ignorances	ignorance	NC	_
est	être	V	_
passé	passer	VPP	_
;	;	PONCT	_
on	on	CLS	_
doit	devoir	V	_
accueillir	accueillir	VINF	_
dans	dans	P	_
son	son	DET	_
cerveau	cerveau	NC	_
tout	tout	ADJ	_
ce	ce	PRO	_
qu'	que	PROREL	_
il	il	CLS	_
peut	pouvoir	V	_
contenir	contenir	VINF	_
de	de	P	_
notions	notion	NC	_
et	et	CC	_
se	se	CLO	_
souvenir	souvenir	VINF	_
que	que	CS	_
le	le	DET	_
domaine	domaine	NC	_
intellectuel	intellectuel	ADJ	_
est	être	V	_
un	un	DET	_
paysage	paysage	NC	_
illimité	illimité	ADJ	_
et	et	CC	_
non	non	ADV	_
une	un	DET	_
suite	suite	NC	_
de	de	P	_
petits	petit	ADJ	_
jardinets	jardinet	NC	_
clos	clos	ADJ	_
des	de_le	P+D	_
murs	mur	NC	_
de	de	P	_
la	le	DET	_
méfiance	méfiance	NC	_
et	et	CC	_
du	de_le	P+D	_
dédain	dédain	NC	_
.	.	PONCT	_
Je	je	CLS	_
désire	désirer	V	_
ajouter	ajouter	VINF	_
que	que	CS	_
ces	ce	DET	_
études	étude	NC	_
,	,	PONCT	_
car	car	CC	_
sans	sans	P	_
être	être	VINF	_
de	de	X	_
la	le	DET	_
philologie	philologie	NC	_
elles	il	CLS	_
s'	se	CLO	_
appuient	appuyer	V	_
constamment	constamment	ADV	_
sur	sur	P	_
la	le	DET	_
philologie	philologie	NC	_
romane	roman	ADJ	_
et	et	CC	_
sur	sur	P	_
la	le	DET	_
linguistique	linguistique	NC	_
générale	général	ADJ	_
,	,	PONCT	_
ont	avoir	V	_
été	être	VPP	_
aperçues	apercevoir	VPP	_
de	de	P	_
ceux	celui	PRO	_
dont	dont	PROREL	_
l'	le	DET	_
approbation	approbation	NC	_
m'	je	CLO	_
était	être	V	_
nécessaire	nécessaire	ADJ	_
,	,	PONCT	_
alors	alors	ADV	_
que	que	CS	_
,	,	PONCT	_
sans	sans	P	_
préparation	préparation	NC	_
apparente	apparent	ADJ	_
,	,	PONCT	_
je	je	CLS	_
me	je	CLO	_
hasardais	hasarder	V	_
à	à	P	_
des	un	DET	_
questions	question	NC	_
auxquelles	il	PROREL	_
il	il	CLS	_
est	être	V	_
d'	de	P	_
usage	usage	NC	_
,	,	PONCT	_
entre	entre	P	_
littérateurs	littérateur	NC	_
,	,	PONCT	_
de	de	P	_
ne	ne	ADV	_
pas	pas	ADV	_
répondre	répondre	VINF	_
.	.	PONCT	_
Ce	ce	CLS	_
n'	ne	ADV	_
est	être	V	_
pas	pas	ADV	_
comme	comme	P	_
caution	caution	NC	_
que	que	PROREL	_
je	je	CLS	_
dis	dire	V	_
le	le	DET	_
nom	nom	NC	_
de	de	P	_
l'	le	DET	_
illustre	illustre	NC	_
Max	Max	NP	_
Muller	Muller	NP	_
,	,	PONCT	_
maître	maître	NC	_
des	de_le	P+D	_
mythologies	mythologie	NC	_
et	et	CC	_
des	un	DET	_
métaphores	métaphore	NC	_
,	,	PONCT	_
ni	ni	CC	_
celui	celui	PRO	_
de	de	P	_
M.	M.	NC	_
Gaston	Gaston	NP	_
Paris	Paris	NP	_
,	,	PONCT	_
dont	dont	PROREL	_
nous	nous	CLS	_
sommes	être	V	_
tous	tout	ADJ	_
les	le	DET	_
disciples	disciple	NC	_
,	,	PONCT	_
ce	ce	PRO	_
qui	qui	PROREL	_
n'	ne	ADV	_
est	être	V	_
pas	pas	ADV	_
une	un	DET	_
raison	raison	NC	_
pour	pour	P	_
qu'	que	CS	_
il	il	CLS	_
ait	avoir	V	_
approuvé	approuver	VPP	_
autre	autre	ADJ	_
chose	chose	NC	_
dans	dans	P	_
mon	mon	DET	_
esthétique	esthétique	NC	_
que	que	PROREL	_
le	le	DET	_
soin	soin	NC	_
avec	avec	P	_
lequel	lequel	PROREL	_
j'	je	CLS	_
ai	avoir	V	_
défendu	défendre	VPP	_
les	le	DET	_
principes	principe	NC	_
que	que	PROREL	_
m'	je	CLO	_
ont	avoir	V	_
donnés	donner	VPP	_
ses	son	DET	_
travaux	travail	NC	_
;	;	PONCT	_
c'	ce	CLS	_
est	être	V	_
plutôt	plutôt	ADV	_
en	en	P	_
manière	manière	NC	_
de	de	P	_
dédicace	dédicace	NC	_
,	,	PONCT	_
et	et	CC	_
alors	alors	ADV	_
je	je	CLS	_
n'	ne	ADV	_
oublierais	oublier	V	_
pas	pas	ADV	_
M.	M.	NC	_
Antoine	Antoine	NP	_
Thomas	Thomas	NP	_
,	,	PONCT	_
qui	qui	PROREL	_
aime	aimer	V	_
passionnément	passionnément	ADV	_
la	le	DET	_
langue	langue	NC	_
française	français	ADJ	_
et	et	CC	_
qui	qui	PROREL	_
l'	il	CLO	_
a	avoir	V	_
suivie	suivre	VPP	_
jusqu'	jusque	P	_
en	en	P	_
ses	son	DET	_
plus	plus	ADV	_
mystérieuses	mystérieux	ADJ	_
métamorphoses	métamorphose	NC	_
.	.	PONCT	_
M.	M.	NC	_
Gaston	Gaston	NP	_
Paris	Paris	NP	_
me	je	CLO	_
permettra	permettre	V	_
de	de	P	_
citer	citer	VINF	_
ici	ici	ADV	_
quelques	quelque	DET	_
lignes	ligne	NC	_
de	de	P	_
son	son	DET	_
écriture	écriture	NC	_
,	,	PONCT	_
car	car	CC	_
elles	il	CLS	_
sont	être	V	_
une	un	DET	_
critique	critique	NC	_
et	et	CC	_
elles	il	CLS	_
disent	dire	V	_
ma	mon	DET	_
pensée	pensée	NC	_
même	même	ADJ	_
,	,	PONCT	_
depuis	depuis	P	_
que	que	CS	_
je	je	CLS	_
les	il	CLO	_
ai	avoir	V	_
lues	lire	VPP	_
:	:	PONCT	_
"	"	PONCT	_
sur	sur	P	_
quelques	quelque	DET	_
points	point	NC	_
(	(	PONCT	_
comme	comme	CS	_
ce	ce	PRO	_
qui	qui	PROREL	_
regarde	regarder	V	_
l'	le	DET	_
ortographe	ortographe	NC	_
)	)	PONCT	_
je	je	CLS	_
ne	ne	ADV	_
serais	être	V	_
pas	pas	ADV	_
tout	tout	ADV	_
à	à	P	_
fait	fait	NC	_
d'	de	P	_
accord	accord	NC	_
avec	avec	P	_
vous	vous	PRO	_
,	,	PONCT	_
et	et	CC	_
en	en	P	_
thèse	thèse	NC	_
générale	général	ADJ	_
je	je	CLS	_
ne	ne	ADV	_
sais	savoir	V	_
si	si	ADV	_
dans	dans	P	_
l'	le	DET	_
évolution	évolution	NC	_
linguistique	linguistique	ADJ	_
on	on	CLS	_
peut	pouvoir	V	_
faire	faire	VINF	_
autre	autre	ADJ	_
chose	chose	NC	_
qu'	que	CS	_
observer	observer	VINF	_
les	le	DET	_
faits	fait	NC	_
;	;	PONCT	_
mais	mais	CC	_
après	après	P	_
tout	tout	ADV	_
dans	dans	P	_
cette	ce	DET	_
évolution	évolution	NC	_
même	même	ADJ	_
toute	tout	DET	_
volonté	volonté	NC	_
est	être	V	_
une	un	DET	_
force	force	NC	_
et	et	CC	_
la	le	DET	_
vôtre	vôtre	NC	_
est	être	V	_
dirigée	diriger	VPP	_
dans	dans	P	_
le	le	DET	_
bon	bon	ADJ	_
sens	sens	NC	_
.	.	PONCT	_
"	"	PONCT	_
ma	mon	DET	_
pensée	pensée	NC	_
c'	ce	CLS	_
est	être	V	_
cela	cela	PRO	_
même	même	ADV	_
,	,	PONCT	_
c'	ce	CLS	_
est	être	V	_
que	que	CS	_
je	je	CLS	_
ne	ne	ADV	_
suis	être	V	_
qu'	qu'	ADV	_
une	un	DET	_
force	force	NC	_
,	,	PONCT	_
aussi	aussi	ADV	_
petite	petit	ADJ	_
que	que	CS	_
l'on	on	CLS	_
voudra	vouloir	V	_
,	,	PONCT	_
qui	qui	PROREL	_
voudrait	vouloir	V	_
se	se	CLO	_
dresser	dresser	VINF	_
contre	contre	P	_
la	le	DET	_
coalition	coalition	NC	_
des	de_le	P+D	_
mauvaises	mauvais	ADJ	_
forces	force	NC	_
destructives	destructif	ADJ	_
d'	de	P	_
une	un	DET	_
beauté	beauté	NC	_
séculaire	séculaire	ADJ	_
.	.	PONCT	_
Je	je	CLS	_
n'	ne	ADV	_
ai	avoir	V	_
à	à	P	_
ma	mon	DET	_
disposition	disposition	NC	_
ni	ni	CC	_
lois	loi	NC	_
,	,	PONCT	_
ni	ni	CC	_
règles	règle	NC	_
,	,	PONCT	_
ni	ni	CC	_
principes	principe	NC	_
peut-être	peut-être	ADV	_
;	;	PONCT	_
je	je	CLS	_
n'	ne	ADV	_
apporte	apporter	V	_
rien	rien	PRO	_
qu'	qu'	ADV	_
un	un	DET	_
sentiment	sentiment	NC	_
esthétique	esthétique	ADJ	_
assez	assez	ADV	_
violent	violent	ADJ	_
et	et	CC	_
quelques	quelque	DET	_
notions	notion	NC	_
historiques	historique	ADJ	_
:	:	PONCT	_
voilà	voilà	V	_
ce	ce	PRO	_
que	que	PROREL	_
je	je	CLS	_
jette	jeter	V	_
au	à_le	P+D	_
hasard	hasard	NC	_
dans	dans	P	_
la	le	DET	_
grande	grand	ADJ	_
cuve	cuve	NC	_
où	où	PROREL	_
fermente	fermenter	V	_
la	le	DET	_
langue	langue	NC	_
de	de	P	_
demain	demain	ADV	_
.	.	PONCT	_
R.	R.	NP	_
G.	G.	NC	_
23	23	ADJ	_
mars	mars	NC	_
1899	1899	ADJ	_
.	.	PONCT	_
ESTHéTIQ	ESTHéTIQ	NP	_
.	.	PONCT	_
DE	de	P	_
LA	le	DET	_
LANGUE	langue	NC	_
FRANçAISE	FRANçAISE	ADJ	_
chapitre	chapitre	NC	_
premier	premier	ADJ	_
.	.	PONCT	_
Beauté	beauté	NC	_
physique	physique	ADJ	_
des	de_le	P+D	_
mots	mot	NC	_
.	.	PONCT	_
-	-	PONCT	_
origines	origine	NC	_
des	de_le	P+D	_
mots	mot	NC	_
français	français	ADJ	_
.	.	PONCT	_
-	-	PONCT	_
les	le	DET	_
doublets	doublet	NC	_
.	.	PONCT	_
-	-	PONCT	_
le	le	DET	_
vieux	vieux	ADJ	_
français	français	NC	_
et	et	CC	_
la	le	DET	_
langue	langue	NC	_
scolastique	scolastique	ADJ	_
.	.	PONCT	_
-	-	PONCT	_
le	le	DET	_
latin	latin	NC	_
réservoir	réservoir	NC	_
naturel	naturel	ADJ	_
du	de_le	P+D	_
français	français	NC	_
:	:	PONCT	_
on	on	CLS	_
ne	ne	ADV	_
s'	se	CLO	_
est	être	V	_
guère	guère	ADV	_
intéressé	intéresser	VPP	_
jusqu'	jusque	P	_
ici	ici	ADV	_
aux	à_le	P+D	_
mots	mot	NC	_
du	de_le	P+D	_
dictionnaire	dictionnaire	NC	_
que	que	ADV	_
pour	pour	P	_
en	en	CLO	_
écrire	écrire	VINF	_
l'	le	DET	_
histoire	histoire	NC	_
,	,	PONCT	_
sans	sans	P	_
prendre	prendre	VINF	_
garde	garde	NC	_
à	à	P	_
leur	leur	DET	_
beauté	beauté	NC	_
propre	propre	ADJ	_
,	,	PONCT	_
de	de	P	_
forme	forme	NC	_
,	,	PONCT	_
de	de	P	_
sonorité	sonorité	NC	_
,	,	PONCT	_
d'	de	P	_
écriture	écriture	NC	_
.	.	PONCT	_
C'	ce	CLS	_
est	être	V	_
qu'	que	CS	_
on	on	CLS	_
a	avoir	V	_
cru	croire	VPP	_
sans	sans	P	_
doute	doute	NC	_
que	que	CS	_
,	,	PONCT	_
dégagés	dégager	VPP	_
de	de	P	_
l'	le	DET	_
image	image	NC	_
ou	ou	CC	_
de	de	P	_
l'	le	DET	_
idée	idée	NC	_
qu'	que	PROREL	_
ils	il	CLS	_
contiennent	contenir	V	_
,	,	PONCT	_
les	le	DET	_
mots	mot	NC	_
n'	ne	ADV	_
existeraient	exister	V	_
plus	plus	ADV	_
qu'	que	CS	_
à	à	P	_
l'	le	DET	_
état	état	NC	_
d'	de	P	_
articulations	articulation	NC	_
vaines	vain	ADJ	_
.	.	PONCT	_
La	le	DET	_
phonétique	phonétique	NC	_
elle	il	PRO	_
-même	même	ADJ	_
n'	ne	ADV	_
a	avoir	V	_
pu	pouvoir	VPP	_
rester	rester	VINF	_
complètement	complètement	ADV	_
indifférente	indifférent	ADJ	_
à	à	P	_
la	le	DET	_
signification	signification	NC	_
des	de_le	P+D	_
mots	mot	NC	_
dont	dont	PROREL	_
elle	il	CLS	_
analysait	analyser	V	_
les	le	DET	_
éléments	élément	NC	_
,	,	PONCT	_
et	et	CC	_
c'	ce	CLS	_
est	être	V	_
ainsi	ainsi	ADV	_
qu'	qu'	ADV	_
elle	il	CLS	_
est	être	V	_
arrivée	arriver	VPP	_
à	à	P	_
établir	établir	VINF	_
l'	le	DET	_
origine	origine	NC	_
et	et	CC	_
la	le	DET	_
filiation	filiation	NC	_
de	de	P	_
presque	presque	ADV	_
tous	tout	ADJ	_
les	le	DET	_
vocables	vocable	NC	_
de	de	P	_
la	le	DET	_
langue	langue	NC	_
française	français	ADJ	_
.	.	PONCT	_
Mais	mais	CC	_
on	on	CLS	_
conçoit	concevoir	V	_
très	très	ADV	_
bien	bien	ADV	_
,	,	PONCT	_
et	et	CC	_
il	il	CLS	_
y	y	CLO	_
a	avoir	V	_
une	un	DET	_
phonétique	phonétique	NC	_
pure	pur	ADJ	_
qui	qui	PROREL	_
,	,	PONCT	_
faisant	faire	VPR	_
abstraction	abstraction	NC	_
de	de	P	_
toute	tout	DET	_
sémantique	sémantique	NC	_
,	,	PONCT	_
constate	constater	V	_
simplement	simplement	ADV	_
la	le	DET	_
généalogie	généalogie	NC	_
des	de_le	P+D	_
sons	son	NC	_
,	,	PONCT	_
leurs	leur	DET	_
mutations	mutation	NC	_
,	,	PONCT	_
leurs	leur	DET	_
influences	influence	NC	_
réciproques	réciproque	ADJ	_
.	.	PONCT	_
L'	le	DET	_
esthétique	esthétique	NC	_
du	de_le	P+D	_
mot	mot	NC	_
,	,	PONCT	_
telle	tel	ADJ	_
que	que	CS	_
j'	je	CLS	_
essaierai	essayer	V	_
de	de	P	_
la	il	CLO	_
formuler	formuler	VINF	_
pour	pour	P	_
la	le	DET	_
première	premier	ADJ	_
fois	fois	NC	_
,	,	PONCT	_
aura	avoir	V	_
d'	de	P	_
abord	abord	NC	_
ce	ce	DET	_
point	point	NC	_
de	de	P	_
contact	contact	NC	_
avec	avec	P	_
la	le	DET	_
phonétique	phonétique	NC	_
qu'	que	PROREL	_
elle	il	CLS	_
ne	ne	ADV	_
s'	se	CLO	_
occupera	occuper	V	_
que	que	ADV	_
par	par	P	_
surcroît	surcroît	NC	_
du	de_le	P+D	_
sens	sens	NC	_
verbal	verbal	ADJ	_
,	,	PONCT	_
tout	tout	ADV	_
à	à	P	_
fait	fait	NC	_
insignifiant	insignifiant	ADJ	_
dans	dans	P	_
une	un	DET	_
question	question	NC	_
de	de	P	_
beauté	beauté	NC	_
physique	physique	ADJ	_
:	:	PONCT	_
la	le	DET	_
signification	signification	NC	_
d'	de	P	_
un	un	DET	_
mot	mot	NC	_
ni	ni	CC	_
l'	le	DET	_
intelligence	intelligence	NC	_
d'	de	P	_
une	un	DET	_
femme	femme	NC	_
n'	ne	ADV	_
ajoutent	ajouter	V	_
rien	rien	PRO	_
ni	ni	CC	_
n'	ne	ADV	_
enlèvent	enlever	V	_
rien	rien	PRO	_
à	à	P	_
la	le	DET	_
pureté	pureté	NC	_
de	de	P	_
leur	leur	DET	_
forme	forme	NC	_
.	.	PONCT	_
Pureté	pureté	NC	_
:	:	PONCT	_
voilà	voilà	V	_
le	le	DET	_
déterminatif	déterminatif	NC	_
.	.	PONCT	_
Il	il	CLS	_
y	y	CLO	_
a	avoir	V	_
dans	dans	P	_
la	le	DET	_
langue	langue	NC	_
française	français	ADJ	_
et	et	CC	_
dans	dans	P	_
toutes	tout	ADJ	_
les	le	DET	_
langues	langue	NC	_
novolatines	novolatines	ADJ	_
,	,	PONCT	_
trois	trois	DET	_
sortes	sorte	NC	_
de	de	P	_
mots	mot	NC	_
:	:	PONCT	_
les	le	DET	_
mots	mot	NC	_
de	de	P	_
formation	formation	NC	_
populaire	populaire	ADJ	_
,	,	PONCT	_
les	le	DET	_
mots	mot	NC	_
de	de	P	_
formation	formation	NC	_
savante	savant	ADJ	_
,	,	PONCT	_
les	le	DET	_
mots	mot	NC	_
étrangers	étranger	ADJ	_
importés	importer	VPP	_
brutalement	brutalement	ADV	_
;	;	PONCT	_
maison	maison	NC	_
,	,	PONCT	_
habitation	habitation	NC	_
,	,	PONCT	_
home	home	NC	_
,	,	PONCT	_
sont	être	V	_
les	le	DET	_
trois	trois	ADJ	_
termes	terme	NC	_
d'	de	P	_
une	un	DET	_
même	même	ADJ	_
idée	idée	NC	_
,	,	PONCT	_
ou	ou	CC	_
de	de	P	_
trois	trois	DET	_
idées	idée	NC	_
fort	fort	ADV	_
voisines	voisin	ADJ	_
;	;	PONCT	_
ils	il	CLS	_
sont	être	V	_
bien	bien	ADV	_
représentatifs	représentatif	ADJ	_
des	de_le	P+D	_
trois	trois	ADJ	_
castes	caste	NC	_
d'	de	P	_
inégale	inégal	ADJ	_
valeur	valeur	NC	_
qui	qui	PROREL	_
se	se	CLO	_
partagent	partager	V	_
les	le	DET	_
pages	page	NC	_
du	de_le	P+D	_
vocabulaire	vocabulaire	NC	_
français	français	ADJ	_
.	.	PONCT	_
Notre	notre	DET	_
langue	langue	NC	_
serait	être	V	_
pure	pur	ADJ	_
si	si	CS	_
tous	tout	ADJ	_
ses	son	DET	_
mots	mot	NC	_
appartenaient	appartenir	V	_
au	à_le	P+D	_
premier	premier	ADJ	_
type	type	NC	_
,	,	PONCT	_
mais	mais	CC	_
on	on	CLS	_
peut	pouvoir	V	_
supposer	supposer	VINF	_
,	,	PONCT	_
sans	sans	P	_
prétendre	prétendre	VINF	_
à	à	P	_
une	un	DET	_
exactitude	exactitude	NC	_
bien	bien	ADV	_
rigoureuse	rigoureux	ADJ	_
,	,	PONCT	_
que	que	PROREL	_
plus	plus	ADV	_
de	de	P	_
la	le	DET	_
moitié	moitié	NC	_
des	de_le	P+D	_
mots	mot	NC	_
usuels	usuel	ADJ	_
ont	avoir	V	_
été	être	VPP	_
surajoutés	surajouter	VPP	_
,	,	PONCT	_
barbares	barbare	ADJ	_
et	et	CC	_
intrus	intrus	ADJ	_
,	,	PONCT	_
à	à	P	_
ce	ce	PRO	_
que	que	PROREL	_
nous	nous	CLS	_
avons	avoir	V	_
conservé	conserver	VPP	_
du	de_le	P+D	_
dictionnaire	dictionnaire	NC	_
primitif	primitif	ADJ	_
:	:	PONCT	_
la	le	DET	_
plupart	plupart	NC	_
de	de	P	_
ces	ce	DET	_
vocables	vocable	NC	_
conquérants	conquérant	ADJ	_
,	,	PONCT	_
fils	fils	NC	_
bâtards	bâtard	ADJ	_
de	de	P	_
la	le	DET	_
Grèce	Grèce	NP	_
ou	ou	CC	_
aventuriers	aventurier	ADJ	_
étrangers	étranger	NC	_
,	,	PONCT	_
sont	être	V	_
d'	de	P	_
une	un	DET	_
laideur	laideur	NC	_
intolérable	intolérable	ADJ	_
et	et	CC	_
demeureront	demeurer	V	_
la	le	DET	_
honte	honte	NC	_
de	de	P	_
notre	notre	DET	_
langue	langue	NC	_
si	si	CS	_
l'	le	DET	_
usure	usure	NC	_
ou	ou	CC	_
l'	le	DET	_
instinct	instinct	NC	_
populaire	populaire	ADJ	_
ne	ne	ADV	_
parviennent	parvenir	V	_
pas	pas	ADV	_
à	à	P	_
les	il	CLO	_
franciser	franciser	VINF	_
.	.	PONCT	_
Leur	leur	DET	_
nombre	nombre	NC	_
croissant	croissant	ADJ	_
pourrait	pouvoir	V	_
faire	faire	VINF	_
craindre	craindre	VINF	_
que	que	CS	_
le	le	DET	_
français	français	NC	_
fût	être	V	_
en	en	P	_
train	train	NC	_
de	de	P	_
perdre	perdre	VINF	_
son	son	DET	_
pouvoir	pouvoir	NC	_
d'	de	P	_
assimilation	assimilation	NC	_
,	,	PONCT	_
jadis	jadis	ADV	_
si	si	ADV	_
fort	fort	ADJ	_
,	,	PONCT	_
si	si	ADV	_
impérieux	impérieux	ADJ	_
;	;	PONCT	_
il	il	CLS	_
n'	ne	ADV	_
en	en	CLO	_
est	être	V	_
rien	rien	PRO	_
,	,	PONCT	_
mais	mais	CC	_
la	le	DET	_
demi-instruction	demi-instruction	NC	_
,	,	PONCT	_
si	si	ADV	_
malheureusement	malheureusement	ADV	_
répandue	répandre	VPP	_
,	,	PONCT	_
oppose	opposer	V	_
à	à	P	_
cette	ce	DET	_
vieille	vieux	ADJ	_
force	force	NC	_
l'	le	DET	_
inertie	inertie	NC	_
de	de	P	_
plusieurs	plusieurs	DET	_
sophismes	sophisme	NC	_
.	.	PONCT	_
Cependant	cependant	ADV	_
les	le	DET	_
mots	mot	NC	_
du	de_le	P+D	_
second	second	NC	_
et	et	CC	_
du	de_le	P+D	_
troisième	troisième	ADJ	_
type	type	NC	_
peuvent	pouvoir	V	_
avoir	avoir	VINF	_
acquis	acquérir	VPP	_
,	,	PONCT	_
par	par	P	_
le	le	DET	_
hasard	hasard	NC	_
des	de_le	P+D	_
