INTRODUCTION	introduction	NC	_
déjà	déjà	ADV	_
,	,	PONCT	_
les	le	DET	_
études	étude	NC	_
ici	ici	ADV	_
rassemblées	rassembler	VPP	_
touchent	toucher	V	_
,	,	PONCT	_
avec	avec	P	_
une	un	DET	_
suffisante	suffisant	ADJ	_
précision	précision	NC	_
et	et	CC	_
une	un	DET	_
suffisante	suffisant	ADJ	_
étendue	étendue	NC	_
,	,	PONCT	_
à	à	P	_
des	un	DET	_
problèmes	problème	NC	_
de	de	P	_
la	le	DET	_
plus	plus	ADV	_
haute	haut	ADJ	_
importance	importance	NC	_
et	et	CC	_
qui	qui	PROREL	_
pressent	pressentir	V	_
notre	notre	DET	_
parti	parti	NC	_
.	.	PONCT	_
Il	il	CLS	_
est	être	V	_
très	très	ADV	_
divisé	diviser	VPP	_
à	à	P	_
l'	le	DET	_
heure	heure	NC	_
présente	présent	ADJ	_
,	,	PONCT	_
et	et	CC	_
vous	vous	CLS	_
m'	je	CLO	_
accuseriez	accuser	V	_
,	,	PONCT	_
sans	sans	P	_
doute	doute	NC	_
,	,	PONCT	_
d'	de	P	_
avoir	avoir	VINF	_
la	le	DET	_
folie	folie	NC	_
"	"	PONCT	_
de	de	P	_
l'	le	DET	_
unité	unité	NC	_
mystique	mystique	ADJ	_
"	"	PONCT	_
,	,	PONCT	_
si	si	CS	_
je	je	CLS	_
disais	dire	V	_
que	que	CS	_
ces	ce	DET	_
divisions	division	NC	_
sont	être	V	_
superficielles	superficiel	ADJ	_
.	.	PONCT	_
Je	je	CLS	_
ne	ne	ADV	_
les	il	CLO	_
crois	croire	V	_
pas	pas	ADV	_
irréductibles	irréductible	ADJ	_
,	,	PONCT	_
mais	mais	CC	_
elles	il	CLS	_
tiennent	tenir	V	_
à	à	P	_
de	un	DET	_
graves	grave	ADJ	_
dissentiments	dissentiment	NC	_
,	,	PONCT	_
ou	ou	CC	_
au	à_le	P+D	_
moins	moins	NC	_
à	à	P	_
de	un	DET	_
graves	grave	ADJ	_
malentendus	malentendu	NC	_
sur	sur	P	_
les	le	DET	_
méthodes	méthode	NC	_
.	.	PONCT	_
C'	ce	CLS	_
est	être	V	_
la	le	DET	_
croissance	croissance	NC	_
même	même	ADJ	_
de	de	P	_
notre	notre	DET	_
parti	parti	NC	_
,	,	PONCT	_
c'	ce	CLS	_
est	être	V	_
la	le	DET	_
puissance	puissance	NC	_
grandissante	grandissant	ADJ	_
de	de	P	_
notre	notre	DET	_
idée	idée	NC	_
-	-	PONCT	_
pardonnez	pardonner	V	_
-moi	je	CLO	_
cette	ce	DET	_
rechute	rechute	NC	_
d'	de	P	_
optimisme	optimisme	NC	_
-	-	PONCT	_
,	,	PONCT	_
qui	qui	PROREL	_
ont	avoir	V	_
créé	créer	VPP	_
le	le	DET	_
dissentiment	dissentiment	NC	_
,	,	PONCT	_
en	en	P	_
nous	nous	CLO	_
posant	poser	VPR	_
à	à	P	_
tous	tout	ADJ	_
la	le	DET	_
question	question	NC	_
de	de	P	_
méthode	méthode	NC	_
.	.	PONCT	_
Comment	comment	PROWH	_
se	se	CLO	_
réalisera	réaliser	V	_
le	le	DET	_
socialisme	socialisme	NC	_
?	?	PONCT	_
Voilà	voilà	V	_
un	un	DET	_
problème	problème	NC	_
que	que	PROREL	_
nous	nous	CLS	_
ne	ne	ADV	_
pouvons	pouvoir	V	_
pas	pas	ADV	_
éluder	éluder	VINF	_
:	:	PONCT	_
et	et	CC	_
c'	ce	CLS	_
est	être	V	_
l'	il	CLO	_
éluder	éluder	VINF	_
que	que	ADV	_
d'	de	P	_
y	y	CLO	_
faire	faire	VINF	_
des	un	DET	_
réponses	réponse	NC	_
incertaines	incertain	ADJ	_
et	et	CC	_
vagues	vague	ADJ	_
.	.	PONCT	_
Ou	ou	CC	_
encore	encore	ADV	_
,	,	PONCT	_
c'	ce	CLS	_
est	être	V	_
se	se	CLO	_
tromper	tromper	VINF	_
soi	soi	PRO	_
-même	même	ADJ	_
,	,	PONCT	_
que	que	PROREL	_
de	de	P	_
répéter	répéter	VINF	_
,	,	PONCT	_
en	en	P	_
1901	1901	NC	_
,	,	PONCT	_
les	le	DET	_
réponses	réponse	NC	_
que	que	PROREL	_
firent	faire	V	_
,	,	PONCT	_
il	il	CLS	_
y	y	CLO	_
a	avoir	V	_
un	un	DET	_
demi-siècle	demi-siècle	NC	_
,	,	PONCT	_
nos	notre	DET	_
aînés	aîné	NC	_
et	et	CC	_
nos	notre	DET	_
maîtres	maître	NC	_
.	.	PONCT	_
Il	il	CLS	_
y	y	CLO	_
a	avoir	V	_
un	un	DET	_
fait	fait	NC	_
incontestable	incontestable	ADJ	_
,	,	PONCT	_
et	et	CC	_
qui	qui	PROREL	_
domine	dominer	V	_
tout	tout	PRO	_
.	.	PONCT	_
C'	ce	CLS	_
est	être	V	_
que	que	CS	_
le	le	DET	_
prolétariat	prolétariat	NC	_
grandit	grandir	V	_
en	en	P	_
nombre	nombre	NC	_
,	,	PONCT	_
en	en	P	_
cohésion	cohésion	NC	_
et	et	CC	_
en	en	P	_
conscience	conscience	NC	_
.	.	PONCT	_
Les	le	DET	_
ouvriers	ouvrier	NC	_
,	,	PONCT	_
les	le	DET	_
salariés	salarié	NC	_
,	,	PONCT	_
plus	plus	ADV	_
nombreux	nombreux	ADJ	_
,	,	PONCT	_
plus	plus	ADV	_
groupés	groupé	ADJ	_
,	,	PONCT	_
ont	avoir	V	_
maintenant	maintenant	ADV	_
un	un	DET	_
idéal	idéal	NC	_
.	.	PONCT	_
Ils	il	CLS	_
ne	ne	ADV	_
veulent	vouloir	V	_
pas	pas	ADV	_
seulement	seulement	ADV	_
obvier	obvier	VINF	_
aux	à_le	P+D	_
pires	pire	ADJ	_
défauts	défaut	NC	_
de	de	P	_
la	le	DET	_
société	société	NC	_
présente	présent	ADJ	_
:	:	PONCT	_
ils	il	CLS	_
veulent	vouloir	V	_
réaliser	réaliser	VINF	_
un	un	DET	_
ordre	ordre	NC	_
social	social	ADJ	_
fondé	fonder	VPP	_
sur	sur	P	_
un	un	DET	_
autre	autre	ADJ	_
principe	principe	NC	_
.	.	PONCT	_
à	à	P	_
la	le	DET	_
propriété	propriété	NC	_
individuelle	individuel	ADJ	_
et	et	CC	_
capitaliste	capitaliste	ADJ	_
,	,	PONCT	_
qui	qui	PROREL	_
assure	assurer	V	_
la	le	DET	_
domination	domination	NC	_
d'	de	P	_
une	un	DET	_
partie	partie	NC	_
des	de_le	P+D	_
hommes	homme	NC	_
sur	sur	P	_
les	le	DET	_
autres	autre	ADJ	_
hommes	homme	NC	_
,	,	PONCT	_
ils	il	CLS	_
veulent	vouloir	V	_
substituer	substituer	VINF	_
le	le	DET	_
communisme	communisme	NC	_
de	de	P	_
la	le	DET	_
production	production	NC	_
,	,	PONCT	_
un	un	DET	_
système	système	NC	_
d'	de	P	_
universelle	universel	ADJ	_
coopération	coopération	NC	_
sociale	social	ADJ	_
qui	qui	PROREL	_
,	,	PONCT	_
de	de	P	_
tout	tout	DET	_
homme	homme	NC	_
,	,	PONCT	_
fasse	faire	V	_
,	,	PONCT	_
de	de	P	_
droit	droit	NC	_
,	,	PONCT	_
un	un	DET	_
associé	associé	NC	_
.	.	PONCT	_
Ils	il	CLS	_
ont	avoir	V	_
ainsi	ainsi	ADV	_
dégagé	dégager	VPP	_
leur	leur	DET	_
pensée	pensée	NC	_
de	de	P	_
la	le	DET	_
pensée	pensée	NC	_
bourgeoise	bourgeois	ADJ	_
:	:	PONCT	_
ils	il	CLS	_
ont	avoir	V	_
aussi	aussi	ADV	_
dégagé	dégager	VPP	_
leur	leur	DET	_
action	action	NC	_
de	de	P	_
l'	le	DET	_
action	action	NC	_
bourgeoise	bourgeois	ADJ	_
.	.	PONCT	_
Au	à_le	P+D	_
service	service	NC	_
de	de	P	_
leur	leur	DET	_
idéal	idéal	NC	_
communiste	communiste	ADJ	_
,	,	PONCT	_
ils	il	CLS	_
mettent	mettre	V	_
une	un	DET	_
organisation	organisation	NC	_
à	à	P	_
eux	il	PRO	_
,	,	PONCT	_
une	un	DET	_
organisation	organisation	NC	_
de	de	P	_
classe	classe	NC	_
,	,	PONCT	_
la	le	DET	_
puissance	puissance	NC	_
croissante	croissant	ADJ	_
des	de_le	P+D	_
syndicats	syndicat	NC	_
ouvriers	ouvrier	ADJ	_
,	,	PONCT	_
des	un	DET	_
coopératives	coopérative	NC	_
ouvrières	ouvrier	ADJ	_
,	,	PONCT	_
et	et	CC	_
la	le	DET	_
part	part	NC	_
croissante	croissant	ADJ	_
de	de	P	_
pouvoir	pouvoir	VINF	_
politique	politique	ADJ	_
qu'	que	CS	_
ils	il	CLS	_
conquièrent	conquérir	V	_
sur	sur	P	_
l'	le	DET	_
état	état	NC	_
ou	ou	CC	_
dans	dans	P	_
l'	le	DET	_
état	état	NC	_
.	.	PONCT	_
Sur	sur	P	_
cette	ce	DET	_
idée	idée	NC	_
générale	général	ADJ	_
et	et	CC	_
première	premier	ADJ	_
,	,	PONCT	_
tous	tout	ADJ	_
les	le	DET	_
socialistes	socialiste	NC	_
sont	être	V	_
d'	de	P	_
accord	accord	NC	_
.	.	PONCT	_
Ils	il	CLS	_
peuvent	pouvoir	V	_
assigner	assigner	VINF	_
des	un	DET	_
causes	cause	NC	_
différentes	différent	ADJ	_
à	à	P	_
cette	ce	DET	_
croissance	croissance	NC	_
du	de_le	P+D	_
prolétariat	prolétariat	NC	_
;	;	PONCT	_
ou	ou	CC	_
du	de_le	P+D	_
moins	moins	NC	_
ils	il	CLS	_
peuvent	pouvoir	V	_
donner	donner	VINF	_
aux	à_le	P+D	_
mêmes	même	ADJ	_
causes	cause	NC	_
des	de_le	P+D	_
valeurs	valeur	NC	_
différentes	différent	ADJ	_
.	.	PONCT	_
Ils	il	CLS	_
peuvent	pouvoir	V	_
faire	faire	VINF	_
la	le	DET	_
part	part	NC	_
plus	plus	ADV	_
ou	ou	CC	_
moins	moins	ADV	_
grande	grand	ADJ	_
à	à	P	_
la	le	DET	_
force	force	NC	_
de	de	P	_
l'	le	DET	_
organisation	organisation	NC	_
économique	économique	ADJ	_
ou	ou	CC	_
de	de	P	_
l'	le	DET	_
action	action	NC	_
politique	politique	ADJ	_
.	.	PONCT	_
Mais	mais	CC	_
tous	tous	PRO	_
ils	il	CLS	_
constatent	constater	V	_
que	que	CS	_
par	par	P	_
la	le	DET	_
nécessité	nécessité	NC	_
même	même	ADJ	_
de	de	P	_
l'	le	DET	_
évolution	évolution	NC	_
capitaliste	capitaliste	ADJ	_
qui	qui	PROREL	_
développe	développer	V	_
la	le	DET	_
grande	grand	ADJ	_
industrie	industrie	NC	_
,	,	PONCT	_
et	et	CC	_
par	par	P	_
l'	le	DET	_
action	action	NC	_
correspondante	correspondant	ADJ	_
des	de_le	P+D	_
prolétaires	prolétaire	NC	_
,	,	PONCT	_
ceux	celui	PRO	_
-ci	ci	ADV	_
sont	être	V	_
la	le	DET	_
force	force	NC	_
indéfiniment	indéfiniment	ADV	_
grandissante	grandissant	ADJ	_
qui	qui	PROREL	_
est	être	V	_
appelée	appeler	VPP	_
à	à	P	_
transformer	transformer	VINF	_
le	le	DET	_
système	système	NC	_
même	même	ADJ	_
de	de	P	_
la	le	DET	_
propriété	propriété	NC	_
.	.	PONCT	_
Les	le	DET	_
socialistes	socialiste	NC	_
discutent	discuter	V	_
aussi	aussi	ADV	_
sur	sur	P	_
l'	le	DET	_
étendue	étendue	NC	_
et	et	CC	_
sur	sur	P	_
la	le	DET	_
forme	forme	NC	_
de	de	P	_
l'	le	DET	_
action	action	NC	_
de	de	P	_
classe	classe	NC	_
que	que	PROREL	_
doit	devoir	V	_
exercer	exercer	VINF	_
le	le	DET	_
prolétariat	prolétariat	NC	_
.	.	PONCT	_
Les	le	DET	_
uns	un	NC	_
veulent	vouloir	V	_
qu'	que	CS	_
il	il	CLS	_
se	se	CLO	_
mêle	mêler	V	_
le	le	DET	_
moins	moins	ADV	_
possible	possible	ADJ	_
aux	à_le	P+D	_
conflits	conflit	NC	_
de	de	P	_
la	le	DET	_
société	société	NC	_
qu'	que	PROREL	_
il	il	CLS	_
doit	devoir	V	_
détruire	détruire	VINF	_
,	,	PONCT	_
et	et	CC	_
qu'	que	CS	_
il	il	CLS	_
réserve	réserver	V	_
toutes	tout	ADJ	_
ses	son	DET	_
énergies	énergie	NC	_
pour	pour	P	_
l'	le	DET	_
action	action	NC	_
décisive	décisif	ADJ	_
et	et	CC	_
libératrice	libérateur	ADJ	_
.	.	PONCT	_
Les	le	DET	_
autres	autre	NC	_
croient	croire	V	_
qu'	que	CS	_
il	il	CLS	_
doit	devoir	V	_
,	,	PONCT	_
dès	dès	P	_
maintenant	maintenant	ADV	_
,	,	PONCT	_
exercer	exercer	VINF	_
sa	son	DET	_
grande	grand	ADJ	_
fonction	fonction	NC	_
humaine	humain	ADJ	_
.	.	PONCT	_
Kautsky	Kautsky	NP	_
rappelait	rappeler	V	_
,	,	PONCT	_
récemment	récemment	ADV	_
,	,	PONCT	_
au	à_le	P+D	_
congrès	congrès	NC	_
socialiste	socialiste	ADJ	_
de	de	P	_
Vienne	Vienne	NP	_
,	,	PONCT	_
le	le	DET	_
mot	mot	NC	_
fameux	fameux	ADJ	_
de	de	P	_
Lassalle	Lassalle	NP	_
:	:	PONCT	_
"	"	PONCT	_
le	le	DET	_
prolétariat	prolétariat	NC	_
est	être	V	_
le	le	DET	_
roc	roc	NC	_
sur	sur	P	_
lequel	lequel	PROREL	_
sera	être	V	_
bâtie	bâtir	VPP	_
l'	le	DET	_
église	église	NC	_
de	de	P	_
l'	le	DET	_
avenir	avenir	NC	_
.	.	PONCT	_
"	"	PONCT	_
et	et	CC	_
il	il	CLS	_
ajoutait	ajouter	V	_
:	:	PONCT	_
"	"	PONCT	_
le	le	DET	_
prolétariat	prolétariat	NC	_
n'	ne	ADV	_
est	être	V	_
point	point	ADV	_
seulement	seulement	ADV	_
cela	cela	PRO	_
:	:	PONCT	_
il	il	CLS	_
est	être	V	_
aussi	aussi	ADV	_
le	le	DET	_
roc	roc	NC	_
contre	contre	P	_
lequel	lequel	PROREL	_
se	se	CLO	_
brisent	briser	V	_
,	,	PONCT	_
dès	dès	P	_
aujourd'hui	aujourd'hui	ADV	_
,	,	PONCT	_
les	le	DET	_
forces	force	NC	_
de	de	P	_
réaction	réaction	NC	_
.	.	PONCT	_
"	"	PONCT	_
et	et	CC	_
moi	je	PRO	_
je	je	CLS	_
dirai	dire	V	_
qu'	que	CS	_
il	il	CLS	_
n'	ne	ADV	_
est	être	V	_
pas	pas	ADV	_
précisément	précisément	ADV	_
un	un	DET	_
roc	roc	NC	_
,	,	PONCT	_
une	un	DET	_
puissance	puissance	NC	_
compacte	compact	ADJ	_
et	et	CC	_
immobile	immobile	ADJ	_
.	.	PONCT	_
Il	il	CLS	_
est	être	V	_
une	un	DET	_
grande	grand	ADJ	_
force	force	NC	_
cohérente	cohérent	ADJ	_
,	,	PONCT	_
mais	mais	CC	_
active	actif	ADJ	_
,	,	PONCT	_
qui	qui	PROREL	_
se	se	CLO	_
mêle	mêler	V	_
,	,	PONCT	_
sans	sans	P	_
s'	se	CLO	_
y	y	CLO	_
perdre	perdre	VINF	_
,	,	PONCT	_
à	à	P	_
tous	tout	ADJ	_
les	le	DET	_
mouvements	mouvement	NC	_
vastes	vaste	ADJ	_
et	et	CC	_
s'	se	CLO	_
accroît	accroître	V	_
de	de	P	_
l'	le	DET	_
universelle	universel	ADJ	_
vie	vie	NC	_
.	.	PONCT	_
Mais	mais	CC	_
tous	tous	PRO	_
,	,	PONCT	_
quelles	il	PROWH	_
que	que	PROREL	_
soient	être	V	_
la	le	DET	_
hauteur	hauteur	NC	_
et	et	CC	_
l'	le	DET	_
étendue	étendue	NC	_
de	de	P	_
l'	le	DET	_
action	action	NC	_
de	de	P	_
classe	classe	NC	_
assignée	assigner	VPP	_
par	par	P	_
nous	nous	PRO	_
au	à_le	P+D	_
prolétariat	prolétariat	NC	_
,	,	PONCT	_
nous	nous	CLS	_
le	il	CLO	_
concevons	concevoir	V	_
comme	comme	P	_
une	un	DET	_
force	force	NC	_
autonome	autonome	ADJ	_
,	,	PONCT	_
qui	qui	PROREL	_
peut	pouvoir	V	_
coopérer	coopérer	VINF	_
avec	avec	P	_
d'	un	DET	_
autres	autre	ADJ	_
forces	force	NC	_
,	,	PONCT	_
mais	mais	CC	_
qui	qui	PROREL	_
,	,	PONCT	_
jamais	jamais	ADV	_
,	,	PONCT	_
ne	ne	ADV	_
se	se	CLO	_
fond	fondre	V	_
ou	ou	CC	_
s'	se	CLO	_
absorbe	absorber	V	_
en	en	P	_
elles	il	PRO	_
,	,	PONCT	_
et	et	CC	_
qui	qui	PROREL	_
garde	garder	V	_
toujours	toujours	ADV	_
,	,	PONCT	_
pour	pour	P	_
son	son	DET	_
oeuvre	œuvre	NC	_
distincte	distinct	ADJ	_
et	et	CC	_
supérieure	supérieur	ADJ	_
,	,	PONCT	_
son	son	DET	_
ressort	ressort	NC	_
distinct	distinct	ADJ	_
.	.	PONCT	_
C'	ce	CLS	_
est	être	V	_
le	le	DET	_
mérite	mérite	NC	_
décisif	décisif	ADJ	_
de	de	P	_
Marx	Marx	NP	_
,	,	PONCT	_
le	le	DET	_
seul	seul	NC	_
peut-être	peut-être	ADV	_
qui	qui	PROREL	_
résiste	résister	V	_
pleinement	pleinement	ADV	_
à	à	P	_
l'	le	DET	_
épreuve	épreuve	NC	_
de	de	P	_
la	le	DET	_
critique	critique	NC	_
et	et	CC	_
aux	à_le	P+D	_
atteintes	atteinte	NC	_
profondes	profond	ADJ	_
du	de_le	P+D	_
temps	temps	NC	_
,	,	PONCT	_
d'	de	P	_
avoir	avoir	VINF	_
rapproché	rapprocher	VPP	_
et	et	CC	_
confondu	confondre	VPP	_
l'	le	DET	_
idée	idée	NC	_
socialiste	socialiste	ADJ	_
et	et	CC	_
le	le	DET	_
mouvement	mouvement	NC	_
ouvrier	ouvrier	ADJ	_
.	.	PONCT	_
Dans	dans	P	_
le	le	DET	_
premier	premier	ADJ	_
tiers	tiers	NC	_
du	de_le	P+D	_
dix-neuvième	dix-neuvième	ADJ	_
siècle	siècle	NC	_
,	,	PONCT	_
la	le	DET	_
force	force	NC	_
ouvrière	ouvrier	ADJ	_
s'	se	CLO	_
exerçait	exercer	V	_
,	,	PONCT	_
se	se	CLO	_
déployait	déployer	V	_
,	,	PONCT	_
luttait	lutter	V	_
contre	contre	P	_
la	le	DET	_
puissance	puissance	NC	_
écrasante	écrasant	ADJ	_
du	de_le	P+D	_
capital	capital	NC	_
:	:	PONCT	_
mais	mais	CC	_
elle	il	CLS	_
n'	ne	ADV	_
avait	avoir	V	_
pas	pas	ADV	_
conscience	conscience	NC	_
du	de_le	P+D	_
terme	terme	NC	_
où	où	PROREL	_
elle	il	CLS	_
tendait	tendre	V	_
;	;	PONCT	_
elle	il	CLS	_
ne	ne	ADV	_
savait	savoir	V	_
pas	pas	ADV	_
que	que	CS	_
,	,	PONCT	_
dans	dans	P	_
la	le	DET	_
forme	forme	NC	_
communiste	communiste	ADJ	_
de	de	P	_
la	le	DET	_
propriété	propriété	NC	_
,	,	PONCT	_
était	être	V	_
l'	le	DET	_
achèvement	achèvement	NC	_
de	de	P	_
son	son	DET	_
effort	effort	NC	_
,	,	PONCT	_
l'	le	DET	_
accomplissement	accomplissement	NC	_
de	de	P	_
sa	son	DET	_
tendance	tendance	NC	_
.	.	PONCT	_
Et	et	CC	_
,	,	PONCT	_
d'	de	P	_
autre	autre	ADJ	_
part	part	NC	_
,	,	PONCT	_
le	le	DET	_
socialisme	socialisme	NC	_
ne	ne	ADV	_
savait	savoir	V	_
point	point	ADV	_
que	que	ADV	_
,	,	PONCT	_
dans	dans	P	_
le	le	DET	_
mouvement	mouvement	NC	_
de	de	P	_
la	le	DET	_
classe	classe	NC	_
ouvrière	ouvrier	ADJ	_
,	,	PONCT	_
était	être	V	_
sa	son	DET	_
réalisation	réalisation	NC	_
vivante	vivant	ADJ	_
,	,	PONCT	_
sa	son	DET	_
force	force	NC	_
concrète	concret	ADJ	_
et	et	CC	_
historique	historique	ADJ	_
.	.	PONCT	_
La	le	DET	_
gloire	gloire	NC	_
de	de	P	_
Marx	Marx	NP	_
est	être	V	_
d'	de	P	_
avoir	avoir	VINF	_
été	être	VPP	_
le	le	DET	_
plus	plus	ADV	_
net	net	ADJ	_
,	,	PONCT	_
le	le	DET	_
plus	plus	ADV	_
puissant	puissant	ADJ	_
de	de	P	_
ceux	celui	PRO	_
qui	qui	PROREL	_
mirent	mettre	V	_
fin	fin	NC	_
à	à	P	_
ce	ce	PRO	_
qu'	que	PROREL	_
il	il	CLS	_
y	y	CLO	_
avait	avoir	V	_
d'	de	P	_
empirisme	empirisme	NC	_
dans	dans	P	_
le	le	DET	_
mouvement	mouvement	NC	_
ouvrier	ouvrier	ADJ	_
,	,	PONCT	_
à	à	P	_
ce	ce	PRO	_
qu'	que	PROREL	_
il	il	CLS	_
y	y	CLO	_
avait	avoir	V	_
d'	de	P	_
utopisme	utopisme	NC	_
dans	dans	P	_
la	le	DET	_
pensée	pensée	NC	_
socialiste	socialiste	ADJ	_
.	.	PONCT	_
Par	par	P	_
une	un	DET	_
application	application	NC	_
souveraine	souverain	ADJ	_
de	de	P	_
la	le	DET	_
méthode	méthode	NC	_
hégélienne	hégélien	ADJ	_
,	,	PONCT	_
il	il	CLS	_
unifia	unifier	V	_
l'	le	DET	_
idée	idée	NC	_
et	et	CC	_
le	le	DET	_
fait	fait	NC	_
,	,	PONCT	_
la	le	DET	_
pensée	pensée	NC	_
et	et	CC	_
l'	le	DET	_
histoire	histoire	NC	_
.	.	PONCT	_
Il	il	CLS	_
mit	mettre	V	_
l'	le	DET	_
idée	idée	NC	_
dans	dans	P	_
le	le	DET	_
mouvement	mouvement	NC	_
et	et	CC	_
le	le	DET	_
mouvement	mouvement	NC	_
dans	dans	P	_
l'	le	DET	_
idée	idée	NC	_
,	,	PONCT	_
la	le	DET	_
pensée	pensée	NC	_
socialiste	socialiste	ADJ	_
dans	dans	P	_
la	le	DET	_
vie	vie	NC	_
prolétarienne	prolétarien	ADJ	_
,	,	PONCT	_
la	le	DET	_
vie	vie	NC	_
prolétarienne	prolétarien	ADJ	_
dans	dans	P	_
la	le	DET	_
pensée	pensée	NC	_
socialiste	socialiste	ADJ	_
.	.	PONCT	_
Désormais	désormais	ADV	_
,	,	PONCT	_
le	le	DET	_
socialisme	socialisme	NC	_
et	et	CC	_
le	le	DET	_
prolétariat	prolétariat	NC	_
sont	être	V	_
inséparables	inséparable	ADJ	_
:	:	PONCT	_
le	le	DET	_
