1	1	X	_
enfant	enfant	NC	_
ne	ne	ADV	_
répondit	répondre	V	_
pas	pas	ADV	_
,	,	PONCT	_
mais	mais	CC	_
il	il	CLS	_
leva	lever	V	_
vers	vers	P	_
sa	son	DET	_
mère	mère	NC	_
des	de_le	P+D	_
yeux	œil	NC	_
tout	tout	ADV	_
grands	grand	ADJ	_
de	de	P	_
bonheur	bonheur	NC	_
.	.	PONCT	_
-	-	PONCT	_
che	che	PRO	_
bellezza	bellezza	ET	_
!	!	PONCT	_
-	-	PONCT	_
fit	faire	V	_
la	le	DET	_
loueuse	loueuse	NC	_
avec	avec	P	_
le	le	DET	_
cri	cri	NC	_
de	de	P	_
l'	le	DET	_
admiration	admiration	NC	_
romaine	romain	ADJ	_
devant	devant	P	_
tout	tout	ADJ	_
ce	ce	PRO	_
qui	qui	PROREL	_
est	être	V	_
beau	beau	ADJ	_
.	.	PONCT	_
à	à	P	_
ce	ce	DET	_
mot	mot	NC	_
,	,	PONCT	_
l'	le	DET	_
étrangère	étrangère	NC	_
regarda	regarder	V	_
une	un	DET	_
minute	minute	NC	_
son	son	DET	_
fils	fils	NC	_
avec	avec	P	_
ce	ce	DET	_
regard	regard	NC	_
de	de	P	_
mère	mère	NC	_
qui	qui	PROREL	_
semble	sembler	V	_
embrasser	embrasser	VINF	_
,	,	PONCT	_
sur	sur	P	_
le	le	DET	_
visage	visage	NC	_
de	de	P	_
son	son	DET	_
enfant	enfant	NC	_
,	,	PONCT	_
la	le	DET	_
beauté	beauté	NC	_
qu'	que	PROREL	_
on	on	CLS	_
lui	il	CLO	_
trouve	trouver	V	_
.	.	PONCT	_
-	-	X	_
et	et	CC	_
cette	ce	DET	_
petite	petit	ADJ	_
langue	langue	NC	_
,	,	PONCT	_
elle	il	CLS	_
ne	ne	ADV	_
parle	parler	V	_
donc	donc	ADV	_
pas	pas	ADV	_
?	?	PONCT	_
Dit	dire	V	_
l'	le	DET	_
italienne	italienne	NC	_
.	.	PONCT	_
-	-	X	_
il	il	CLS	_
est	être	V	_
un	un	DET	_
peu	peu	NC	_
retardé	retarder	VPP	_
pour	pour	P	_
son	son	DET	_
âge	âge	NC	_
...	…	PONCT	_
-	-	PONCT	_
et	et	CC	_
le	le	DET	_
front	front	NC	_
de	de	P	_
l'	le	DET	_
étrangère	étrangère	NC	_
devint	devenir	V	_
tout	tout	ADV	_
à	à	P	_
coup	coup	NC	_
sérieux	sérieux	ADJ	_
.	.	PONCT	_
Elle	il	CLS	_
reprit	reprendre	V	_
presque	presque	ADV	_
aussitôt	aussitôt	ADV	_
d'	de	P	_
un	un	DET	_
ton	ton	NC	_
brusque	brusque	ADJ	_
:	:	PONCT	_
-	-	X	_
ainsi	ainsi	ADV	_
,	,	PONCT	_
c'	ce	CLS	_
est	être	V	_
bien	bien	ADV	_
cela	cela	PRO	_
,	,	PONCT	_
n'	ne	ADV	_
est	être	V	_
-ce	ce	CLS	_
pas	pas	ADV	_
?	?	PONCT	_
...	…	PONCT	_
une	un	DET	_
petite	petit	ADJ	_
antichambre	antichambre	NC	_
,	,	PONCT	_
la	le	DET	_
cuisine	cuisine	NC	_
de	de	P	_
l'	le	DET	_
autre	autre	ADJ	_
côté	côté	NC	_
du	de_le	P+D	_
palier	palier	NC	_
avec	avec	P	_
une	un	DET	_
chambre	chambre	NC	_
de	de	P	_
domestique	domestique	NC	_
,	,	PONCT	_
et	et	CC	_
ces	ce	DET	_
quatre	quatre	ADJ	_
pièces	pièce	NC	_
qui	qui	PROREL	_
se	se	CLO	_
suivent	suivre	V	_
...	…	PONCT	_
-	-	X	_
oui	oui	I	_
,	,	PONCT	_
signora	signora	NC	_
...	…	PONCT	_
nous	nous	PRO	_
,	,	PONCT	_
nous	nous	CLS	_
nous	nous	CLO	_
retirerons	retirer	V	_
dans	dans	P	_
la	le	DET	_
petite	petit	ADJ	_
chambre	chambre	NC	_
du	de_le	P+D	_
fond	fond	NC	_
...	…	PONCT	_
nous	nous	CLS	_
n'	ne	ADV	_
avons	avoir	V	_
pas	pas	ADV	_
besoin	besoin	NC	_
de	de	P	_
plus	plus	NC	_
pour	pour	P	_
nous	nous	PRO	_
deux	deux	ADJ	_
,	,	PONCT	_
n'	ne	ADV	_
est	être	V	_
-ce	ce	CLS	_
pas	pas	ADV	_
,	,	PONCT	_
ma	mon	DET	_
mère	mère	NC	_
?	?	PONCT	_
Et	et	CC	_
la	le	DET	_
romaine	romaine	NC	_
se	se	CLO	_
tourna	tourner	V	_
vers	vers	P	_
une	un	DET	_
vieille	vieux	ADJ	_
femme	femme	NC	_
,	,	PONCT	_
aux	à_le	P+D	_
superbes	superbe	NC	_
traits	traire	VPP	_
ruinés	ruiner	VPP	_
,	,	PONCT	_
qui	qui	PROREL	_
se	se	CLO	_
tenait	tenir	V	_
debout	debout	ADV	_
dans	dans	P	_
la	le	DET	_
dignité	dignité	NC	_
de	de	P	_
sa	son	DET	_
robe	robe	NC	_
de	de	P	_
deuil	deuil	NC	_
,	,	PONCT	_
silencieuse	silencieux	ADJ	_
,	,	PONCT	_
assistant	assister	VPR	_
à	à	P	_
cette	ce	DET	_
conversation	conversation	NC	_
échangée	échanger	VPP	_
en	en	P	_
une	un	DET	_
langue	langue	NC	_
qu'	que	PROREL	_
elle	il	CLS	_
ne	ne	ADV	_
comprenait	comprendre	V	_
pas	pas	ADV	_
et	et	CC	_
dont	dont	PROREL	_
elle	il	CLS	_
semblait	sembler	V	_
tout	tout	ADV	_
deviner	deviner	VINF	_
avec	avec	P	_
l'	le	DET	_
intelligence	intelligence	NC	_
méridionale	méridional	ADJ	_
de	de	P	_
ses	son	DET	_
yeux	œil	NC	_
.	.	PONCT	_
-	-	X	_
eh_bien	eh_bien	I	_
!	!	PONCT	_
C'	ce	CLS	_
est	être	V	_
convenu	convenir	VPP	_
...	…	PONCT	_
j'	je	CLS	_
arrête	arrêter	V	_
l'	le	DET	_
appartement	appartement	NC	_
...	…	PONCT	_
-	-	X	_
ah	ah	I	_
!	!	PONCT	_
Signora	signora	NC	_
,	,	PONCT	_
ce	ce	CLS	_
n'	ne	ADV	_
est	être	V	_
pas	pas	ADV	_
cher	cher	ADJ	_
...	…	PONCT	_
si	si	CS	_
,	,	PONCT	_
cette	ce	DET	_
année	année	NC	_
,	,	PONCT	_
il	il	CLS	_
y	y	CLO	_
avait	avoir	V	_
plus	plus	ADV	_
d'	un	DET	_
étrangers	étranger	NC	_
à	à	P	_
Rome	Rome	NP	_
...	…	PONCT	_
-	-	X	_
dites	dire	V	_
-moi	je	CLO	_
:	:	PONCT	_
la	le	DET	_
maison	maison	NC	_
est	être	V	_
tranquille	tranquille	ADJ	_
?	?	PONCT	_
Il	il	CLS	_
n'	ne	ADV	_
y	y	CLO	_
a	avoir	V	_
pas	pas	ADV	_
de	un	DET	_
bruit	bruit	NC	_
?	?	PONCT	_
C'	ce	CLS	_
est	être	V	_
que	que	CS	_
,	,	PONCT	_
tout	tout	ADV	_
à	à	P	_
l'	le	DET	_
heure	heure	NC	_
...	…	PONCT	_
je	je	CLS	_
suis	être	V	_
entrée	entrer	VPP	_
dans	dans	P	_
une	un	DET	_
maison	maison	NC	_
...	…	PONCT	_
quand	quand	CS	_
j'	je	CLS	_
ai	avoir	V	_
lu	lire	VPP	_
dans	dans	P	_
l'	le	DET	_
allée	allée	NC	_
:	:	PONCT	_
maestro	maestro	NC	_
di	di	ADJ	_
musica	musica	NC	_
...	…	PONCT	_
-	-	X	_
oh	oh	I	_
!	!	PONCT	_
Ici	ici	ADV	_
...	…	PONCT	_
en	en	P	_
bas	bas	NC	_
,	,	PONCT	_
vous	vous	CLS	_
avez	avoir	V	_
vu	voir	VPP	_
,	,	PONCT	_
c'	ce	CLS	_
est	être	V	_
un	un	DET	_
libraire	libraire	NC	_
,	,	PONCT	_
avec	avec	P	_
la	le	DET	_
chalcographie	chalcographie	NC	_
que	que	PROREL	_
mon	mon	DET	_
père	père	NC	_
avait	avoir	V	_
autrefois	autrefois	ADV	_
...	…	PONCT	_
et	et	CC	_
en	en	P	_
haut	haut	NC	_
ses	son	DET	_
magasins	magasin	NC	_
...	…	PONCT	_
et	et	CC	_
pour	pour	P	_
nous	nous	PRO	_
,	,	PONCT	_
nous	nous	CLS	_
ne	ne	ADV	_
recevons	recevoir	V	_
jamais	jamais	ADV	_
personne	personne	PRO	_
...	…	PONCT	_
-	-	X	_
c'	ce	CLS	_
est	être	V	_
que	que	CS	_
je	je	CLS	_
suis	être	V	_
souffrante	souffrant	ADJ	_
,	,	PONCT	_
un	un	DET	_
peu	peu	NC	_
souffrante	souffrant	ADJ	_
...	…	PONCT	_
j'	je	CLS	_
ai	avoir	V	_
besoin	besoin	NC	_
de	de	P	_
calme	calme	NC	_
,	,	PONCT	_
de	de	P	_
beaucoup	beaucoup	PRO	_
de	de	P	_
calme	calme	NC	_
...	…	PONCT	_
-	-	X	_
ah	ah	I	_
!	!	PONCT	_
...	…	PONCT	_
madame	madame	NC	_
est	être	V	_
souffrante	souffrant	ADJ	_
?	?	PONCT	_
-	-	PONCT	_
dit	dire	V	_
lentement	lentement	ADV	_
la	le	DET	_
padrona	padrona	NC	_
en	en	P	_
qui	qui	PROREL	_
venait	venir	V	_
de	de	P	_
se	se	CLO	_
glisser	glisser	VINF	_
cette	ce	DET	_
peur	peur	NC	_
populaire	populaire	ADJ	_
des	de_le	P+D	_
loueuses	loueuse	NC	_
de	de	P	_
Rome	Rome	NP	_
pour	pour	P	_
la	le	DET	_
contagion	contagion	NC	_
des	de_le	P+D	_
maladies	maladie	NC	_
de	de	P	_
poitrine	poitrine	NC	_
,	,	PONCT	_
rencontrée	rencontrer	VPP	_
déjà	déjà	ADV	_
par	par	P	_
Chateaubriand	Chateaubriand	NP	_
lorsqu'	lorsque	CS	_
il	il	CLS	_
y	y	CLO	_
cherchait	chercher	V	_
un	un	DET	_
dernier	dernier	ADJ	_
logis	logis	NC	_
pour	pour	P	_
madame	madame	NC	_
De	de	P	_
Beaumont	Beaumont	NP	_
;	;	PONCT	_
et	et	CC	_
comme	comme	CS	_
elle	il	CLS	_
essayait	essayer	V	_
de	de	P	_
tourner	tourner	VINF	_
dans	dans	P	_
sa	son	DET	_
tête	tête	NC	_
une	un	DET	_
phrase	phrase	NC	_
qui	qui	PROREL	_
fît	faire	V	_
s'	se	CLO	_
expliquer	expliquer	VINF	_
l'	le	DET	_
étrangère	étrangère	NC	_
sur	sur	P	_
son	son	DET	_
mal	mal	NC	_
,	,	PONCT	_
celle	celui	PRO	_
-ci	ci	ADV	_
,	,	PONCT	_
prenant	prendre	VPR	_
un	un	DET	_
ton	ton	NC	_
haut	haut	ADJ	_
et	et	CC	_
bref	bref	ADJ	_
:	:	PONCT	_
-	-	X	_
tenez	tenir	V	_
,	,	PONCT	_
mademoiselle	mademoiselle	NC	_
,	,	PONCT	_
finissons	finir	V	_
...	…	PONCT	_
voici	voici	V	_
les	le	DET	_
deux_cents	deux_cents	ADJ	_
francs	franc	NC	_
du	de_le	P+D	_
premier	premier	ADJ	_
mois	mois	NC	_
...	…	PONCT	_
et	et	CC	_
elle	il	CLS	_
posa	poser	V	_
l'	le	DET	_
argent	argent	NC	_
sur	sur	P	_
une	un	DET	_
table	table	NC	_
.	.	PONCT	_
-	-	X	_
je	je	CLS	_
verrai	voir	V	_
après	après	ADV	_
,	,	PONCT	_
si	si	CS	_
je	je	CLS	_
me	je	CLO	_
trouve	trouver	V	_
bien	bien	ADV	_
ici	ici	ADV	_
...	…	PONCT	_
-	-	X	_
ma	mon	DET	_
mère	mère	NC	_
va	aller	V	_
aller	aller	VINF	_
décrocher	décrocher	VINF	_
l'	le	DET	_
écriteau	écriteau	NC	_
de	de	P	_
location	location	NC	_
,	,	PONCT	_
-	-	X	_
dit	dire	V	_
la	le	DET	_
fille	fille	NC	_
;	;	PONCT	_
et	et	CC	_
trempant	tremper	VPR	_
la	le	DET	_
plume	plume	NC	_
dans	dans	P	_
la	le	DET	_
boue	boue	NC	_
d'	de	P	_
un	un	DET	_
encrier	encrier	NC	_
séché	sécher	VPP	_
:	:	PONCT	_
-	-	X	_
à	à	P	_
quel	quel	DET	_
nom	nom	NC	_
faut	falloir	V	_
-il	il	CLS	_
donner	donner	VINF	_
le	le	DET	_
reçu	reçu	NC	_
?	?	PONCT	_
L'	le	DET	_
étrangère	étrangère	NC	_
tendit	tendre	V	_
une	un	DET	_
carte	carte	NC	_
sur	sur	P	_
laquelle	il	PROREL	_
était	être	V	_
:	:	PONCT	_
Madame	madame	NC	_
Gervaisais	Gervaisais	NP	_
.	.	PONCT	_
L'	le	DET	_
italienne	italienne	NC	_
se	se	CLO	_
pencha	pencher	V	_
,	,	PONCT	_
s'	se	CLO	_
appliquant	appliquer	VPR	_
à	à	P	_
copier	copier	VINF	_
le	le	DET	_
nom	nom	NC	_
,	,	PONCT	_
et	et	CC	_
en	en	P	_
relevant	relever	VPR	_
la	le	DET	_
tête	tête	NC	_
elle	il	CLS	_
aperçut	apercevoir	V	_
l'	le	DET	_
enfant	enfant	NC	_
qui	qui	PROREL	_
,	,	PONCT	_
tenant	tenir	VPR	_
retournée	retourner	VPP	_
la	le	DET	_
main	main	NC	_
gantée	ganté	ADJ	_
de	de	P	_
sa	son	DET	_
mère	mère	NC	_
,	,	PONCT	_
l'	il	CLO	_
embrassait	embrasser	V	_
à	à	P	_
la	le	DET	_
place	place	NC	_
de	de	P	_
la	le	DET	_
paume	paume	NC	_
.	.	PONCT	_
-	-	X	_
doit	devoir	V	_
-il	il	CLS	_
être	être	VINF	_
aimé	aimer	VPP	_
!	!	PONCT	_
-	-	X	_
oh	oh	I	_
!	!	PONCT	_
Il	il	CLS	_
n'	ne	ADV	_
a	avoir	V	_
plus	plus	ADV	_
que	que	CS	_
sa	son	DET	_
mère	mère	NC	_
pour	pour	P	_
cela	cela	PRO	_
...	…	PONCT	_
-	-	PONCT	_
soupira	soupirer	V	_
la	le	DET	_
mère	mère	NC	_
.	.	PONCT	_
-	-	X	_
madame	madame	NC	_
sait	savoir	V	_
que	que	CS	_
nous	nous	CLS	_
sommes	être	V	_
obligées	obliger	VPP	_
de	de	P	_
donner	donner	VINF	_
les	le	DET	_
passe	passe	NC	_
-	-	PONCT	_
ports	port	NC	_
à	à	P	_
la	le	DET	_
police	police	NC	_
...	…	PONCT	_
-	-	X	_
on	on	CLS	_
m'	je	CLO	_
a	avoir	V	_
gardé	garder	VPP	_
le	le	DET	_
mien	mien	NC	_
à	à	P	_
l'	le	DET	_
hôtel	hôtel	NC	_
.	.	PONCT	_
Je	je	CLS	_
vous	vous	CLO	_
le	il	CLO	_
remettrai	remettre	V	_
demain	demain	ADV	_
en	en	P	_
prenant	prendre	VPR	_
possession	possession	NC	_
de	de	P	_
l'	le	DET	_
appartement	appartement	NC	_
...	…	PONCT	_
-	-	X	_
madame	madame	NC	_
n'	ne	ADV	_
aura	avoir	V	_
pas	pas	ADV	_
besoin	besoin	NC	_
qu'	que	PROREL	_
on	on	CLS	_
lui	il	CLO	_
fasse	faire	V	_
à	à	P	_
déjeuner	déjeuner	VINF	_
?	?	PONCT	_
-	-	X	_
non	non	I	_
...	…	PONCT	_
je	je	CLS	_
compte	compter	V	_
prendre	prendre	VINF	_
dans	dans	P	_
quelques	quelque	DET	_
jours	jour	NC	_
un	un	DET	_
domestique	domestique	NC	_
d'	de	P	_
ici	ici	ADV	_
qui	qui	PROREL	_
me	je	CLO	_
fera	faire	V	_
la	le	DET	_
cuisine	cuisine	NC	_
.	.	PONCT	_
à	à	P	_
demain	demain	ADV	_
,	,	PONCT	_
mesdames	madame	NC	_
...	…	PONCT	_
viens	venir	V	_
,	,	PONCT	_
Pierre	Pierre	NP	_
-	-	PONCT	_
Charles	Charles	NP	_
...	…	PONCT	_
et	et	CC	_
s'	se	CLO	_
adressant	adresser	VPR	_
à	à	P	_
sa	son	DET	_
femme	femme	NC	_
de	de	P	_
chambre	chambre	NC	_
qui	qui	PROREL	_
se	se	CLO	_
rencognait	rencogner	V	_
dans	dans	P	_
le	le	DET	_
fond	fond	NC	_
de	de	P	_
la	le	DET	_
pièce	pièce	NC	_
,	,	PONCT	_
avec	avec	P	_
le	le	DET	_
coeur	cœur	NC	_
gros	gros	ADJ	_
et	et	CC	_
la	le	DET	_
tristesse	tristesse	NC	_
prête	prêt	ADJ	_
à	à	P	_
éclater	éclater	VINF	_
d'	de	P	_
une	un	DET	_
bourguignote	bourguignote	NC	_
dépaysée	dépayser	VPP	_
:	:	PONCT	_
-	-	X	_
allons	aller	V	_
donc	donc	ADV	_
,	,	PONCT	_
Honorine	Honorine	NP	_
!	!	PONCT	_
Nous	nous	CLS	_
reviendrons	revenir	V	_
,	,	PONCT	_
ma	mon	DET	_
fille	fille	NC	_
...	…	PONCT	_
sur	sur	P	_
la	le	DET	_
porte	porte	NC	_
:	:	PONCT	_
-	-	X	_
ah	ah	I	_
!	!	PONCT	_
J'	je	CLS	_
avais	avoir	V	_
oublié	oublier	VPP	_
,	,	PONCT	_
madame	madame	NC	_
-	-	PONCT	_
fit	faire	V	_
l'	le	DET	_
italienne	italienne	NC	_
en	en	P	_
recourant	recourir	VPR	_
après	après	P	_
elle	il	PRO	_
.	.	PONCT	_
-	-	PONCT	_
je	je	CLS	_
dois	devoir	V	_
vous	vous	CLO	_
prévenir	prévenir	VINF	_
pour	pour	P	_
les	le	DET	_
scarpe	scarpe	NC	_
,	,	PONCT	_
les	le	DET	_
souliers	soulier	NC	_
...	…	PONCT	_
à	à	P	_
moins	moins	ADV	_
que	que	CS	_
ce	ce	CLS	_
ne	ne	ADV	_
soit	être	V	_
votre	votre	DET	_
femme	femme	NC	_
de	de	P	_
chambre	chambre	NC	_
...	…	PONCT	_
-	-	X	_
ma	mon	DET	_
femme	femme	NC	_
de	de	P	_
chambre	chambre	NC	_
ne	ne	ADV	_
fait	faire	V	_
que	que	ADV	_
nos	notre	DET	_
lits	lit	NC	_
...	…	PONCT	_
-	-	X	_
alors	alors	ADV	_
...	…	PONCT	_
ce	ce	CLS	_
sera	être	V	_
deux	deux	DET	_
baioques	baioques	NC	_
pour	pour	P	_
chaque	chaque	DET	_
paire	paire	NC	_
...	…	PONCT	_
c'	ce	CLS	_
est	être	V	_
le	le	DET	_
petit	petit	ADJ	_
profit	profit	NC	_
de	de	P	_
la	le	DET	_
serva	serva	NC	_
.	.	PONCT	_
-	-	X	_
eh_bien	eh_bien	I	_
!	!	PONCT	_
La	le	DET	_
serva	serva	NC	_
aura	avoir	V	_
ses	son	DET	_
deux	deux	NC	_
baioques	baioques	ADJ	_
...	…	PONCT	_
et	et	CC	_
Madame	madame	NP	_
Gervaisais	Gervaisais	NP	_
ne	ne	ADV	_
put	pouvoir	V	_
s'	se	CLO	_
empêcher	empêcher	VINF	_
de	de	P	_
sourire	sourire	NC	_
du	de_le	P+D	_
bon	bon	ADJ	_
marché	marché	NC	_
avec	avec	P	_
lequel	lequel	PROREL	_
on	on	CLS	_
fait	faire	V	_
à	à	P	_
Rome	Rome	NP	_
la	le	DET	_
joie	joie	NC	_
du	de_le	P+D	_
pauvre	pauvre	NC	_
.	.	PONCT	_
2	2	X	_
les	le	DET	_
tables	table	NC	_
de	de	P	_
l'	le	DET	_
hôtel	hôtel	NC	_
de	de	P	_
la	le	DET	_
Minerve	Minerve	NP	_
étaient	être	V	_
pleines	plein	ADJ	_
ce	ce	DET	_
soir	soir	NC	_
-là	là	ADV	_
,	,	PONCT	_
et	et	CC	_
de	de	P	_
place	place	NC	_
en	en	P	_
place	place	NC	_
des	de_le	P+D	_
touristes	touriste	NC	_
consciencieux	consciencieux	ADJ	_
lisaient	lire	V	_
le	le	DET	_
"	"	PONCT	_
guide	guide	NC	_
"	"	PONCT	_
dans	dans	P	_
leur	leur	DET	_
assiette	assiette	NC	_
à	à	P	_
soupe	soupe	NC	_
encore	encore	ADV	_
vide	vide	ADJ	_
.	.	PONCT	_
-	-	X	_
non	non	I	_
...	…	PONCT	_
de	de	P	_
la	le	DET	_
soupe	soupe	NC	_
grasse	gras	ADJ	_
pour	pour	P	_
moi	je	PRO	_
...	…	PONCT	_
et	et	CC	_
mon	mon	DET	_
enfant	enfant	NC	_
-	-	PONCT	_
dit	dire	V	_
Madame	madame	NP	_
Gervaisais	Gervaisais	NP	_
à	à	P	_
un	un	DET	_
garçon	garçon	NC	_
qui	qui	PROREL	_
lui	il	CLO	_
apportait	apporter	V	_
le	le	DET	_
potage	potage	NC	_
maigre	maigre	ADJ	_
de	de	P	_
la	le	DET	_
table	table	NC	_
servie	servir	VPP	_
en	en	P	_
maigre	maigre	NC	_
,	,	PONCT	_
à	à	P	_
laquelle	il	PROREL	_
,	,	PONCT	_
sans	sans	P	_
le	il	CLO	_
savoir	savoir	VINF	_
,	,	PONCT	_
elle	il	CLS	_
s'	se	CLO	_
était	être	V	_
assise	asseoir	VPP	_
.	.	PONCT	_
à	à	P	_
cette	ce	DET	_
demande	demande	NC	_
,	,	PONCT	_
un	un	DET	_
ecclésiastique	ecclésiastique	NC	_
sanguin	sanguin	ADJ	_
,	,	PONCT	_
en	en	P	_
train	train	NC	_
de	de	P	_
réciter	réciter	VINF	_
à	à	P	_
côté	côté	NC	_
d'	de	P	_
elle	il	PRO	_
son	son	DET	_
benedicite	benedicite	NC	_
debout	debout	ADJ	_
,	,	PONCT	_
lui	il	CLO	_
jeta	jeter	V	_
un	un	DET	_
regard	regard	NC	_
qu'	que	PROREL	_
il	il	CLS	_
abaissa	abaisser	V	_
presque	presque	ADV	_
aussitôt	aussitôt	ADV	_
,	,	PONCT	_
et	et	CC	_
recula	reculer	V	_
un	un	DET	_
peu	peu	NC	_
sa	son	DET	_
chaise	chaise	NC	_
en	en	P	_
s'	se	CLO	_
asseyant	asseoir	VPR	_
.	.	PONCT	_
Dans	dans	P	_
la	le	DET	_
salle	salle	NC	_
à	à	P	_
manger	manger	VINF	_
monumentale	monumental	ADJ	_
où	où	PROREL	_
se	se	CLO	_
levaient	lever	V	_
des	un	DET	_
vertus	vertu	NC	_
,	,	PONCT	_
des	un	DET	_
martyres	martyre	NC	_
et	et	CC	_
des	un	DET	_
héroïnes	héroïne	NC	_
chrétiennes	chrétien	ADJ	_
en	en	P	_
plâtre	plâtre	NC	_
,	,	PONCT	_
sur	sur	P	_
une	un	DET	_
imitation	imitation	NC	_
peinte	peindre	VPP	_
de	de	P	_
mosaïque	mosaïque	NC	_
,	,	PONCT	_
mangeait	manger	V	_
le	le	DET	_
monde	monde	NC	_
mélangé	mélanger	VPP	_
des	de_le	P+D	_
visiteurs	visiteur	NC	_
de	de	P	_
la	le	DET	_
ville	ville	NC	_
éternelle	éternel	ADJ	_
:	:	PONCT	_
des	un	DET	_
hôtes	hôte	NC	_
de	de	P	_
partout	partout	ADV	_
,	,	PONCT	_
des	un	DET	_
catholiques	catholique	NC	_
