PRÉFACE	préface	NC	_
naturel	naturel	ADJ	_
dans	dans	P	_
l'	le	DET	_
oeuvre	œuvre	NC	_
dramatique	dramatique	ADJ	_
,	,	PONCT	_
ils	il	CLS	_
en	en	CLO	_
viennent	venir	V	_
presque	presque	ADV	_
à	à	P	_
y	y	CLO	_
être	être	VINF	_
importunés	importuner	VPP	_
par	par	P	_
l'	le	DET	_
action	action	NC	_
.	.	PONCT	_
Cela	cela	PRO	_
tient	tenir	V	_
à	à	P	_
ce	ce	PRO	_
que	que	PROREL	_
la	le	DET	_
foule	foule	NC	_
demande	demander	V	_
surtout	surtout	ADV	_
au	à_le	P+D	_
théâtre	théâtre	NC	_
des	de_le	P+D	_
sensations	sensation	NC	_
;	;	PONCT	_
la	le	DET	_
femme	femme	NC	_
,	,	PONCT	_
des	un	DET	_
émotions	émotion	NC	_
;	;	PONCT	_
le	le	DET	_
penseur	penseur	NC	_
,	,	PONCT	_
des	un	DET	_
méditations	méditation	NC	_
.	.	PONCT	_
Tous	tous	PRO	_
veulent	vouloir	V	_
un	un	DET	_
plaisir	plaisir	NC	_
;	;	PONCT	_
mais	mais	CC	_
ceux	celui	PRO	_
-ci	ci	ADV	_
,	,	PONCT	_
le	le	DET	_
plaisir	plaisir	NC	_
des	de_le	P+D	_
yeux	œil	NC	_
;	;	PONCT	_
celles	celui	PRO	_
-là	là	ADV	_
,	,	PONCT	_
le	le	DET	_
plaisir	plaisir	NC	_
du	de_le	P+D	_
coeur	cœur	NC	_
;	;	PONCT	_
les	le	DET	_
derniers	dernier	NC	_
,	,	PONCT	_
le	le	DET	_
plaisir	plaisir	NC	_
de	de	P	_
l'	le	DET	_
esprit	esprit	NC	_
.	.	PONCT	_
De	de	P	_
là	là	ADV	_
,	,	PONCT	_
sur	sur	P	_
notre	notre	DET	_
scène	scène	NC	_
,	,	PONCT	_
trois	trois	DET	_
espèces	espèce	NC	_
d'	de	P	_
oeuvres	œuvre	NC	_
bien	bien	ADV	_
distinctes	distinct	ADJ	_
:	:	PONCT	_
l'	le	DET	_
une	un	NC	_
vulgaire	vulgaire	ADJ	_
et	et	CC	_
inférieure	inférieur	ADJ	_
,	,	PONCT	_
les	le	DET	_
deux	deux	ADJ	_
autres	autre	NC	_
illustres	illustre	ADJ	_
et	et	CC	_
supérieures	supérieur	ADJ	_
,	,	PONCT	_
mais	mais	CC	_
qui	qui	PROREL	_
toutes	tout	ADJ	_
les	le	DET	_
trois	trois	NC	_
satisfont	satisfaire	V	_
un	un	DET	_
besoin	besoin	NC	_
:	:	PONCT	_
le	le	DET	_
mélodrame	mélodrame	NC	_
pour	pour	P	_
la	le	DET	_
foule	foule	NC	_
;	;	PONCT	_
pour	pour	P	_
les	le	DET	_
femmes	femme	NC	_
,	,	PONCT	_
la	le	DET	_
tragédie	tragédie	NC	_
qui	qui	PROREL	_
analyse	analyser	V	_
la	le	DET	_
passion	passion	NC	_
;	;	PONCT	_
pour	pour	P	_
les	le	DET	_
penseurs	penseur	NC	_
,	,	PONCT	_
la	le	DET	_
comédie	comédie	NC	_
qui	qui	PROREL	_
peint	peindre	V	_
l'	le	DET	_
humanité	humanité	NC	_
.	.	PONCT	_
Disons	dire	V	_
-le	il	CLO	_
en	en	P	_
passant	passer	VPR	_
,	,	PONCT	_
nous	nous	CLS	_
ne	ne	ADV	_
prétendons	prétendre	V	_
rien	rien	PRO	_
établir	établir	VINF	_
ici	ici	ADV	_
de	de	P	_
rigoureux	rigoureux	ADJ	_
,	,	PONCT	_
et	et	CC	_
nous	nous	CLS	_
prions	prier	V	_
le	le	DET	_
lecteur	lecteur	NC	_
d'	de	P	_
introduire	introduire	VINF	_
de	de	P	_
lui	il	PRO	_
-même	même	ADJ	_
dans	dans	P	_
notre	notre	DET	_
pensée	pensée	NC	_
les	le	DET	_
restrictions	restriction	NC	_
qu'	que	PROREL	_
elle	il	CLS	_
peut	pouvoir	V	_
contenir	contenir	VINF	_
.	.	PONCT	_
Les	le	DET	_
généralités	généralité	NC	_
admettent	admettre	V	_
toujours	toujours	ADV	_
les	le	DET	_
exceptions	exception	NC	_
;	;	PONCT	_
nous	nous	CLS	_
savons	savoir	V	_
fort	fort	ADV	_
bien	bien	ADV	_
que	que	CS	_
la	le	DET	_
foule	foule	NC	_
est	être	V	_
une	un	DET	_
grande	grand	ADJ	_
chose	chose	NC	_
dans	dans	P	_
laquelle	il	PROREL	_
on	on	CLS	_
trouve	trouver	V	_
tout	tout	PRO	_
,	,	PONCT	_
l'	le	DET	_
instinct	instinct	NC	_
du	de_le	P+D	_
beau	beau	NC	_
comme	comme	P	_
le	le	DET	_
goût	goût	NC	_
du	de_le	P+D	_
médiocre	médiocre	NC	_
,	,	PONCT	_
l'	le	DET	_
amour	amour	NC	_
de	de	P	_
l'	le	DET	_
idéal	idéal	NC	_
comme	comme	P	_
l'	le	DET	_
appétit	appétit	NC	_
du	de_le	P+D	_
commun	un	NC	_
;	;	PONCT	_
nous	nous	CLS	_
savons	savoir	V	_
également	également	ADV	_
que	que	CS	_
tout	tout	ADV	_
penseur	penseur	ADJ	_
complet	complet	ADJ	_
doit	devoir	V	_
être	être	VINF	_
femme	femme	NC	_
par	par	P	_
les	le	DET	_
côtés	côté	NC	_
délicats	délicat	ADJ	_
du	de_le	P+D	_
coeur	cœur	NC	_
;	;	PONCT	_
et	et	CC	_
nous	nous	CLS	_
n'	ne	ADV	_
ignorons	ignorer	V	_
pas	pas	ADV	_
que	que	CS	_
,	,	PONCT	_
grâce	grâce	NC	_
à	à	P	_
cette	ce	DET	_
loi	loi	NC	_
mystérieuse	mystérieux	ADJ	_
qui	qui	PROREL	_
lie	lier	V	_
les	le	DET	_
sexes	sexe	NC	_
l'	le	DET	_
un	un	NC	_
à	à	P	_
l'	le	DET	_
autre	autre	NC	_
aussi	aussi	ADV	_
bien	bien	ADV	_
par	par	P	_
l'	le	DET	_
esprit	esprit	NC	_
que	que	ADV	_
par	par	P	_
le	le	DET	_
corps	corps	NC	_
,	,	PONCT	_
bien	bien	ADV	_
souvent	souvent	ADV	_
dans	dans	P	_
une	un	DET	_
femme	femme	NC	_
il	il	CLS	_
y	y	CLO	_
a	avoir	V	_
un	un	DET	_
penseur	penseur	NC	_
.	.	PONCT	_
Ceci	ceci	PRO	_
posé	poser	VPP	_
,	,	PONCT	_
et	et	CC	_
après	après	P	_
avoir	avoir	VINF	_
prié	prier	VPP	_
de	de	P	_
nouveau	nouveau	ADJ	_
le	le	DET	_
lecteur	lecteur	NC	_
de	de	P	_
ne	ne	ADV	_
pas	pas	ADV	_
attacher	attacher	VINF	_
un	un	DET	_
sens	sens	NC	_
trop	trop	ADV	_
absolu	absolu	ADJ	_
aux	à_le	P+D	_
quelques	quelque	DET	_
mots	mot	NC	_
qui	qui	PROREL	_
nous	nous	CLO	_
restent	rester	V	_
à	à	P	_
dire	dire	VINF	_
,	,	PONCT	_
nous	nous	CLS	_
reprenons	reprendre	V	_
.	.	PONCT	_
Pour	pour	P	_
tout	tout	DET	_
homme	homme	NC	_
qui	qui	PROREL	_
fixe	fixer	V	_
un	un	DET	_
regard	regard	NC	_
sérieux	sérieux	ADJ	_
sur	sur	P	_
les	le	DET	_
trois	trois	ADJ	_
sortes	sorte	NC	_
de	de	P	_
spectateurs	spectateur	NC	_
dont	dont	PROREL	_
nous	nous	CLS	_
venons	venir	V	_
de	de	P	_
parler	parler	VINF	_
,	,	PONCT	_
il	il	CLS	_
est	être	V	_
évident	évident	ADJ	_
qu'	que	CS	_
elles	il	CLS	_
ont	avoir	V	_
toutes	tout	ADJ	_
les	le	DET	_
trois	trois	ADJ	_
raison	raison	NC	_
.	.	PONCT	_
Les	le	DET	_
femmes	femme	NC	_
ont	avoir	V	_
raison	raison	NC	_
de	de	P	_
vouloir	vouloir	VINF	_
être	être	VINF	_
émues	émouvoir	VPP	_
,	,	PONCT	_
les	le	DET	_
penseurs	penseur	NC	_
ont	avoir	V	_
raison	raison	NC	_
de	de	P	_
vouloir	vouloir	VINF	_
être	être	VINF	_
enseignés	enseigner	VPP	_
,	,	PONCT	_
la	le	DET	_
foule	foule	NC	_
n'	ne	ADV	_
a	avoir	V	_
pas	pas	ADV	_
tort	tort	NC	_
de	de	P	_
vouloir	vouloir	VINF	_
être	être	VINF	_
amusée	amuser	VPP	_
.	.	PONCT	_
De	de	P	_
cette	ce	DET	_
évidence	évidence	NC	_
se	se	CLO	_
déduit	déduire	V	_
la	le	DET	_
loi	loi	NC	_
du	de_le	P+D	_
drame	drame	NC	_
.	.	PONCT	_
En	en	P	_
effet	effet	NC	_
,	,	PONCT	_
au	à_le	P+D	_
delà	delà	NC	_
de	de	P	_
cette	ce	DET	_
barrière	barrière	NC	_
de	de	P	_
feu	feu	NC	_
qu'	que	PROREL	_
on	on	CLS	_
appelle	appeler	V	_
la	le	DET	_
rampe	rampe	NC	_
du	de_le	P+D	_
théâtre	théâtre	NC	_
,	,	PONCT	_
et	et	CC	_
qui	qui	PROREL	_
sépare	séparer	V	_
le	le	DET	_
monde	monde	NC	_
réel	réel	ADJ	_
du	de_le	P+D	_
monde	monde	NC	_
idéal	idéal	ADJ	_
,	,	PONCT	_
créer	créer	VINF	_
et	et	CC	_
faire	faire	VINF	_
vivre	vivre	VINF	_
,	,	PONCT	_
dans	dans	P	_
les	le	DET	_
conditions	condition	NC	_
combinées	combiner	VPP	_
de	de	P	_
l'	le	DET	_
art	art	NC	_
et	et	CC	_
de	de	P	_
la	le	DET	_
nature	nature	NC	_
,	,	PONCT	_
des	un	DET	_
caractères	caractère	NC	_
,	,	PONCT	_
c'est-à-dire	c'est-à-dire	CC	_
,	,	PONCT	_
et	et	CC	_
nous	nous	CLS	_
le	il	CLO	_
répétons	répéter	V	_
,	,	PONCT	_
des	un	DET	_
hommes	homme	NC	_
;	;	PONCT	_
dans	dans	P	_
ces	ce	DET	_
hommes	homme	NC	_
,	,	PONCT	_
dans	dans	P	_
ces	ce	DET	_
caractères	caractère	NC	_
,	,	PONCT	_
jeter	jeter	VINF	_
des	un	DET	_
passions	passion	NC	_
qui	qui	PROREL	_
développent	développer	V	_
ceux	celui	PRO	_
-ci	ci	ADV	_
et	et	CC	_
modifient	modifier	V	_
ceux	celui	PRO	_
-là	là	ADV	_
;	;	PONCT	_
et	et	CC	_
enfin	enfin	ADV	_
,	,	PONCT	_
du	de_le	P+D	_
choc	choc	NC	_
de	de	P	_
ces	ce	DET	_
caractères	caractère	NC	_
et	et	CC	_
de	de	P	_
ces	ce	DET	_
passions	passion	NC	_
avec	avec	P	_
les	le	DET	_
grandes	grand	ADJ	_
lois	loi	NC	_
providentielles	providentiel	ADJ	_
,	,	PONCT	_
faire	faire	VINF	_
sortir	sortir	VINF	_
la	le	DET	_
vie	vie	NC	_
humaine	humain	ADJ	_
,	,	PONCT	_
c'est-à-dire	c'est-à-dire	CC	_
des	un	DET	_
événements	événement	NC	_
grands	grand	ADJ	_
,	,	PONCT	_
petits	petit	ADJ	_
,	,	PONCT	_
douloureux	douloureux	ADJ	_
,	,	PONCT	_
comiques	comique	ADJ	_
,	,	PONCT	_
terribles	terrible	ADJ	_
,	,	PONCT	_
qui	qui	PROREL	_
contiennent	contenir	V	_
pour	pour	P	_
le	le	DET	_
coeur	cœur	NC	_
ce	ce	DET	_
plaisir	plaisir	NC	_
qu'	que	PROREL	_
on	on	CLS	_
appelle	appeler	V	_
l'	le	DET	_
intérêt	intérêt	NC	_
,	,	PONCT	_
et	et	CC	_
pour	pour	P	_
l'	le	DET	_
esprit	esprit	NC	_
cette	ce	DET	_
leçon	leçon	NC	_
qu'	que	PROREL	_
on	on	CLS	_
appelle	appeler	V	_
la	le	DET	_
morale	morale	NC	_
:	:	PONCT	_
tel	tel	ADJ	_
est	être	V	_
le	le	DET	_
but	but	NC	_
du	de_le	P+D	_
drame	drame	NC	_
.	.	PONCT	_
On	on	CLS	_
le	il	CLO	_
voit	voir	V	_
,	,	PONCT	_
le	le	DET	_
drame	drame	NC	_
tient	tenir	V	_
de	de	P	_
la	le	DET	_
tragédie	tragédie	NC	_
par	par	P	_
la	le	DET	_
peinture	peinture	NC	_
des	de_le	P+D	_
passions	passion	NC	_
,	,	PONCT	_
et	et	CC	_
de	de	P	_
la	le	DET	_
comédie	comédie	NC	_
par	par	P	_
la	le	DET	_
peinture	peinture	NC	_
des	de_le	P+D	_
caractères	caractère	NC	_
.	.	PONCT	_
Le	le	DET	_
drame	drame	NC	_
est	être	V	_
la	le	DET	_
troisième	troisième	ADJ	_
grande	grand	ADJ	_
forme	forme	NC	_
de	de	P	_
l'	le	DET	_
art	art	NC	_
,	,	PONCT	_
comprenant	comprendre	VPR	_
,	,	PONCT	_
enserrant	enserrer	VPR	_
,	,	PONCT	_
et	et	CC	_
fécondant	féconder	VPR	_
les	le	DET	_
deux	deux	ADJ	_
premières	première	NC	_
.	.	PONCT	_
*	*	PONCT	_
Corneille	corneille	NC	_
et	et	CC	_
Molière	Molière	NP	_
existeraient	exister	V	_
indépendamment	indépendamment	ADV	_
l'	le	DET	_
un	un	NC	_
de	de	P	_
l'	le	DET	_
autre	autre	NC	_
,	,	PONCT	_
si	si	CS	_
Shakespeare	Shakespeare	NP	_
n'	ne	ADV	_
était	être	V	_
entre	entre	P	_
eux	il	PRO	_
,	,	PONCT	_
donnant	donner	VPR	_
à	à	P	_
Corneille	Corneille	NP	_
la	le	DET	_
main	main	NC	_
gauche	gauche	ADJ	_
,	,	PONCT	_
à	à	P	_
Molière	Molière	NP	_
la	le	DET	_
main	main	NC	_
droite	droit	ADJ	_
.	.	PONCT	_
De	de	P	_
cette	ce	DET	_
façon	façon	NC	_
,	,	PONCT	_
les	le	DET	_
deux	deux	ADJ	_
électricités	électricité	NC	_
opposées	opposer	VPP	_
de	de	P	_
la	le	DET	_
comédie	comédie	NC	_
et	et	CC	_
de	de	P	_
la	le	DET	_
tragédie	tragédie	NC	_
se	se	CLO	_
rencontrent	rencontrer	V	_
,	,	PONCT	_
et	et	CC	_
l'	le	DET	_
étincelle	étincelle	NC	_
qui	qui	PROREL	_
en	en	CLO	_
jaillit	jaillir	V	_
,	,	PONCT	_
c'	ce	CLS	_
est	être	V	_
le	le	DET	_
drame	drame	NC	_
.	.	PONCT	_
En	en	P	_
expliquant	expliquer	VPR	_
,	,	PONCT	_
comme	comme	CS	_
il	il	CLS	_
les	il	CLO	_
entend	entendre	V	_
et	et	CC	_
comme	comme	CS	_
il	il	CLS	_
les	il	CLO	_
a	avoir	V	_
déjà	déjà	ADV	_
indiqués	indiquer	VPP	_
plusieurs	plusieurs	DET	_
fois	fois	NC	_
,	,	PONCT	_
le	le	DET	_
principe	principe	NC	_
,	,	PONCT	_
la	le	DET	_
loi	loi	NC	_
et	et	CC	_
le	le	DET	_
but	but	NC	_
du	de_le	P+D	_
drame	drame	NC	_
,	,	PONCT	_
l'	le	DET	_
auteur	auteur	NC	_
est	être	V	_
loin	loin	ADV	_
de	de	P	_
se	se	CLO	_
dissimuler	dissimuler	VINF	_
l'	le	DET	_
exiguïté	exiguïté	NC	_
de	de	P	_
ses	son	DET	_
forces	force	NC	_
et	et	CC	_
la	le	DET	_
brièveté	brièveté	NC	_
de	de	P	_
son	son	DET	_
esprit	esprit	NC	_
.	.	PONCT	_
Il	il	CLS	_
définit	définir	V	_
ici	ici	ADV	_
,	,	PONCT	_
qu'	que	PROREL	_
on	on	CLS	_
ne	ne	ADV	_
s'	se	CLO	_
y	y	CLO	_
méprenne	méprendre	V	_
pas	pas	ADV	_
,	,	PONCT	_
non	non	ADV	_
ce	ce	PRO	_
qu'	que	PROREL	_
il	il	CLS	_
a	avoir	V	_
fait	faire	VPP	_
,	,	PONCT	_
mais	mais	CC	_
ce	ce	PRO	_
qu'	que	PROREL	_
il	il	CLS	_
a	avoir	V	_
voulu	vouloir	VPP	_
faire	faire	VINF	_
.	.	PONCT	_
Il	il	CLS	_
montre	montrer	V	_
ce	ce	PRO	_
qui	qui	PROREL	_
a	avoir	V	_
été	être	VPP	_
pour	pour	P	_
lui	il	PRO	_
le	le	DET	_
point	point	NC	_
de	de	P	_
départ	départ	NC	_
.	.	PONCT	_
Rien	rien	PRO	_
de	de	P	_
plus	plus	NC	_
.	.	PONCT	_
Nous	nous	CLS	_
n'	ne	ADV	_
avons	avoir	V	_
en	en	P	_
tête	tête	NC	_
de	de	P	_
ce	ce	DET	_
livre	livre	NC	_
que	que	ADV	_
peu	peu	ADV	_
de	de	P	_
lignes	ligne	NC	_
à	à	P	_
écrire	écrire	VINF	_
,	,	PONCT	_
et	et	CC	_
l'	le	DET	_
espace	espace	NC	_
nous	nous	CLO	_
manque	manquer	V	_
pour	pour	P	_
les	le	DET	_
développements	développement	NC	_
nécessaires	nécessaire	ADJ	_
.	.	PONCT	_
Qu'	que	CS	_
on	on	CLS	_
nous	nous	CLO	_
permette	permettre	V	_
donc	donc	ADV	_
de	de	P	_
passer	passer	VINF	_
,	,	PONCT	_
sans	sans	P	_
nous	nous	CLO	_
appesantir	appesantir	VINF	_
autrement	autrement	ADV	_
sur	sur	P	_
la	le	DET	_
transition	transition	NC	_
,	,	PONCT	_
des	un	DET	_
idées	idée	NC	_
générales	général	ADJ	_
que	que	PROREL	_
nous	nous	CLS	_
venons	venir	V	_
de	de	P	_
poser	poser	VINF	_
,	,	PONCT	_
et	et	CC	_
qui	qui	PROREL	_
,	,	PONCT	_
selon	selon	P	_
nous	nous	PRO	_
,	,	PONCT	_
toutes	tout	ADJ	_
les	le	DET	_
conditions	condition	NC	_
de	de	P	_
l'	le	DET	_
idéal	idéal	NC	_
étant	être	VPR	_
maintenues	maintenir	VPP	_
du	de_le	P+D	_
reste	reste	NC	_
,	,	PONCT	_
régissent	régir	V	_
l'	le	DET	_
art	art	NC	_
tout	tout	ADV	_
entier	entier	ADJ	_
,	,	PONCT	_
à	à	P	_
quelques-unes	quelqu'un	PRO	_
des	de_le	P+D	_
idées	idée	NC	_
particulières	particulier	ADJ	_
que	que	CS	_
ce	ce	DET	_
drame	drame	NC	_
,	,	PONCT	_
Ruy	Ruy	NP	_
Blas	Blas	NP	_
,	,	PONCT	_
peut	pouvoir	V	_
soulever	soulever	VINF	_
dans	dans	P	_
les	le	DET	_
esprits	esprit	NC	_
attentifs	attentif	ADJ	_
.	.	PONCT	_
Et	et	CC	_
premièrement	premièrement	ADV	_
,	,	PONCT	_
pour	pour	P	_
ne	ne	ADV	_
prendre	prendre	VINF	_
qu'	qu'	ADV	_
un	un	PRO	_
des	de_le	P+D	_
côtés	côté	NC	_
de	de	P	_
la	le	DET	_
question	question	NC	_
,	,	PONCT	_
au	à_le	P+D	_
point	point	NC	_
de	de	P	_
vue	vue	NC	_
de	de	P	_
la	le	DET	_
philosophie	philosophie	NC	_
de	de	P	_
l'	le	DET	_
histoire	histoire	NC	_
,	,	PONCT	_
quel	quel	PROWH	_
est	être	V	_
le	le	DET	_
sens	sens	NC	_
de	de	P	_
ce	ce	DET	_
drame	drame	NC	_
?	?	PONCT	_
-	-	X	_
expliquons	expliquer	V	_
-nous	nous	CLO	_
.	.	PONCT	_
Au	à_le	P+D	_
moment	moment	NC	_
où	où	PROREL	_
une	un	DET	_
monarchie	monarchie	NC	_
va	aller	V	_
s'	se	CLO	_
écrouler	écrouler	VINF	_
,	,	PONCT	_
plusieurs	plusieurs	DET	_
phénomènes	phénomène	NC	_
peuvent	pouvoir	V	_
être	être	VINF	_
observés	observer	VPP	_
.	.	PONCT	_
Et	et	CC	_
d'	de	P	_
abord	abord	NC	_
la	le	DET	_
noblesse	noblesse	NC	_
tend	tendre	V	_
à	à	P	_
se	se	CLO	_
dissoudre	dissoudre	VINF	_
.	.	PONCT	_
En	en	P	_
se	se	CLO	_
dissolvant	dissoudre	VPR	_
elle	il	CLS	_
se	se	CLO	_
divise	diviser	V	_
,	,	PONCT	_
et	et	CC	_
voici	voici	V	_
de	de	P	_
quelle	quel	DET	_
façon	façon	NC	_
:	:	PONCT	_
le	le	DET	_
royaume	royaume	NC	_
chancelle	chanceler	V	_
,	,	PONCT	_
la	le	DET	_
dynastie	dynastie	NC	_
s'	se	CLO	_
éteint	éteindre	V	_
,	,	PONCT	_
la	le	DET	_
loi	loi	NC	_
tombe	tomber	V	_
en	en	P	_
ruine	ruine	NC	_
;	;	PONCT	_
l'	le	DET	_
unité	unité	NC	_
politique	politique	ADJ	_
s'	se	CLO	_
émiette	émietter	V	_
aux	à_le	P+D	_
tiraillements	tiraillement	NC	_
de	de	P	_
l'	le	DET	_
intrigue	intrigue	NC	_
;	;	PONCT	_
le	le	DET	_
haut	haut	NC	_
de	de	P	_
la	le	DET	_
société	société	NC	_
s'	se	CLO	_
abâtardit	abâtardir	V	_
et	et	CC	_
dégénère	dégénérer	V	_
;	;	PONCT	_
un	un	DET	_
mortel	mortel	ADJ	_
affaiblissement	affaiblissement	NC	_
se	se	CLO	_
fait	faire	V	_
sentir	sentir	VINF	_
à	à	P	_
tous	tous	PRO	_
au	à_le	P+D	_
dehors	dehors	NC	_
comme	comme	P	_
au	à_le	P+D	_
dedans	dedans	NC	_
;	;	PONCT	_
les	le	DET	_
grandes	grand	ADJ	_
choses	chose	NC	_
de	de	P	_
l'	le	DET	_
état	état	NC	_
sont	être	V	_
tombées	tomber	VPP	_
,	,	PONCT	_
les	le	DET	_
petites	petit	ADJ	_
seules	seule	NC	_
sont	être	V	_
debout	debout	ADJ	_
,	,	PONCT	_
triste	triste	ADJ	_
spectacle	spectacle	ADJ	_
public	public	NC	_
;	;	PONCT	_
plus	plus	ADV	_
de	de	P	_
police	police	NC	_
,	,	PONCT	_
plus	plus	ADV	_
d'	de	P	_
armée	armée	NC	_
,	,	PONCT	_
plus	plus	ADV	_
de	de	P	_
finances	finance	NC	_
;	;	PONCT	_
chacun	chacun	PRO	_
devine	deviner	V	_
que	que	CS	_
la	le	DET	_
fin	fin	NC	_
arrive	arriver	V	_
.	.	PONCT	_
De	de	P	_
là	là	ADV	_
,	,	PONCT	_
dans	dans	P	_
tous	tout	ADJ	_
les	le	DET	_
esprits	esprit	NC	_
,	,	PONCT	_
ennui	ennui	NC	_
de	de	P	_
la	le	DET	_
veille	veille	NC	_
,	,	PONCT	_
crainte	crainte	NC	_
du	de_le	P+D	_
lendemain	lendemain	NC	_
,	,	PONCT	_
défiance	défiance	NC	_
de	de	P	_
tout	tout	DET	_
homme	homme	NC	_
,	,	PONCT	_
découragement	découragement	NC	_
de	de	P	_
toute	tout	DET	_
chose	chose	NC	_
,	,	PONCT	_
dégoût	dégoût	NC	_
profond	profond	ADJ	_
.	.	PONCT	_
Comme	comme	CS	_
la	le	DET	_
maladie	maladie	NC	_
de	de	P	_
l'	le	DET	_
état	état	NC	_
est	être	V	_
dans	dans	P	_
la	le	DET	_
tête	tête	NC	_
,	,	PONCT	_
la	le	DET	_
noblesse	noblesse	NC	_
,	,	PONCT	_
qui	qui	PROREL	_
y	y	CLO	_
touche	toucher	V	_
,	,	PONCT	_
en	en	CLO	_
est	être	V	_
la	le	DET	_
première	premier	ADJ	_
atteinte	atteinte	NC	_
.	.	PONCT	_
Que	que	PROWH	_
devient	devenir	V	_
-elle	il	CLS	_
alors	alors	ADV	_
?	?	PONCT	_
Une	un	DET	_
partie	partie	NC	_
des	de_le	P+D	_
gentilshommes	gentilhomme	NC	_
,	,	PONCT	_
la	le	DET	_
moins	moins	ADV	_
honnête	honnête	ADJ	_
et	et	CC	_
la	le	DET	_
moins	moins	ADV	_
généreuse	généreux	ADJ	_
,	,	PONCT	_
reste	rester	V	_
à	à	P	_
la	le	DET	_
cour	cour	NC	_
.	.	PONCT	_
Tout	tout	PRO	_
