INTRODUCTION	introduction	NC	_
Aristote	Aristote	NP	_
ou	ou	CC	_
un	un	DET	_
autre	autre	NC	_
.	.	PONCT	_
Nous	nous	CLS	_
savons	savoir	V	_
aussi	aussi	ADV	_
combien	combien	ADV	_
elle	il	CLS	_
est	être	V	_
souvent	souvent	ADV	_
cruelle	cruel	ADJ	_
et	et	CC	_
nous	nous	CLS	_
nous	nous	CLO	_
demandons	demander	V	_
si	si	CS	_
l'	le	DET	_
illusion	illusion	NC	_
n'	ne	ADV	_
est	être	V	_
pas	pas	ADV	_
non	non	ADV	_
seulement	seulement	ADV	_
plus	plus	ADV	_
consolante	consolant	ADJ	_
,	,	PONCT	_
mais	mais	CC	_
plus	plus	ADV	_
fortifiante	fortifiant	ADJ	_
aussi	aussi	ADV	_
;	;	PONCT	_
car	car	CC	_
c'	ce	CLS	_
est	être	V	_
elle	il	PRO	_
qui	qui	PROREL	_
nous	nous	CLO	_
donne	donner	V	_
la	le	DET	_
confiance	confiance	NC	_
.	.	PONCT	_
Quand	quand	CS	_
elle	il	CLS	_
aura	avoir	V	_
disparu	disparaître	VPP	_
,	,	PONCT	_
l'	le	DET	_
espérance	espérance	NC	_
nous	nous	CLO	_
restera	rester	V	_
-t-elle	il	CLS	_
et	et	CC	_
aurons	avoir	V	_
-nous	nous	CLS	_
le	le	DET	_
courage	courage	NC	_
d'	de	P	_
agir	agir	VINF	_
?	?	PONCT	_
C'	ce	CLS	_
est	être	V	_
ainsi	ainsi	ADV	_
que	que	CS	_
le	le	DET	_
cheval	cheval	NC	_
attelé	atteler	VPP	_
à	à	P	_
un	un	DET	_
manège	manège	NC	_
refuserait	refuser	V	_
certainement	certainement	ADV	_
d'	de	P	_
avancer	avancer	VINF	_
si	si	CS	_
on	on	CLS	_
ne	ne	ADV	_
prenait	prendre	V	_
la	le	DET	_
précaution	précaution	NC	_
de	de	P	_
lui	il	CLO	_
bander	bander	VINF	_
les	le	DET	_
yeux	œil	NC	_
.	.	PONCT	_
Et	et	CC	_
puis	puis	ADV	_
,	,	PONCT	_
pour	pour	P	_
chercher	chercher	VINF	_
la	le	DET	_
vérité	vérité	NC	_
,	,	PONCT	_
il	il	CLS	_
faut	falloir	V	_
être	être	VINF	_
indépendant	indépendant	ADJ	_
,	,	PONCT	_
tout	tout	ADV	_
à	à	P	_
fait	fait	NC	_
indépendant	indépendant	ADJ	_
.	.	PONCT	_
Si	si	CS	_
nous	nous	CLS	_
voulons	vouloir	V	_
agir	agir	VINF	_
,	,	PONCT	_
au	à_le	P+D	_
contraire	contraire	NC	_
,	,	PONCT	_
si	si	CS	_
nous	nous	CLS	_
voulons	vouloir	V	_
être	être	VINF	_
forts	fort	ADJ	_
,	,	PONCT	_
il	il	CLS	_
faut	falloir	V	_
que	que	CS	_
nous	nous	CLS	_
soyons	être	V	_
unis	unir	VPP	_
.	.	PONCT	_
Voilà	voilà	V	_
pourquoi	pourquoi	PROWH	_
plusieurs	plusieurs	PRO	_
d'	de	P	_
entre	entre	P	_
nous	nous	PRO	_
s'	se	CLO	_
effraient	effrayer	V	_
de	de	P	_
la	le	DET	_
vérité	vérité	NC	_
;	;	PONCT	_
ils	il	CLS	_
la	il	CLO	_
considèrent	considérer	V	_
comme	comme	P	_
une	un	DET	_
cause	cause	NC	_
de	de	P	_
faiblesse	faiblesse	NC	_
.	.	PONCT	_
Et	et	CC	_
pourtant	pourtant	ADV	_
il	il	CLS	_
ne	ne	ADV	_
faut	falloir	V	_
pas	pas	ADV	_
avoir	avoir	VINF	_
peur	peur	NC	_
de	de	P	_
la	le	DET	_
vérité	vérité	NC	_
parce_qu'	parce_que	CS	_
elle	il	CLS	_
seule	seul	ADJ	_
est	être	V	_
belle	beau	ADJ	_
.	.	PONCT	_
Quand	quand	CS	_
je	je	CLS	_
parle	parler	V	_
ici	ici	ADV	_
de	de	P	_
la	le	DET	_
vérité	vérité	NC	_
,	,	PONCT	_
sans	sans	P	_
doute	doute	NC	_
je	je	CLS	_
veux	vouloir	V	_
parler	parler	VINF	_
d'	de	P	_
abord	abord	NC	_
de	de	P	_
la	le	DET	_
vérité	vérité	NC	_
scientifique	scientifique	ADJ	_
;	;	PONCT	_
mais	mais	CC	_
je	je	CLS	_
veux	vouloir	V	_
parler	parler	VINF	_
aussi	aussi	ADV	_
de	de	P	_
la	le	DET	_
vérité	vérité	NC	_
morale	moral	ADJ	_
,	,	PONCT	_
dont	dont	PROREL	_
ce	ce	PRO	_
qu'	que	PROREL	_
on	on	CLS	_
appelle	appeler	V	_
la	le	DET	_
justice	justice	NC	_
n'	ne	ADV	_
est	être	V	_
qu'	qu'	ADV	_
un	un	PRO	_
des	de_le	P+D	_
aspects	aspect	NC	_
.	.	PONCT	_
Il	il	CLS	_
semble	sembler	V	_
que	que	CS	_
j'	je	CLS	_
abuse	abuser	V	_
des	un	DET	_
mots	mot	NC	_
,	,	PONCT	_
que	que	CS	_
je	je	CLS	_
réunis	réunir	V	_
ainsi	ainsi	ADV	_
sous	sous	P	_
un	un	DET	_
même	même	ADJ	_
nom	nom	NC	_
deux	deux	DET	_
objets	objet	NC	_
qui	qui	PROREL	_
n'	ne	ADV	_
ont	avoir	V	_
rien	rien	PRO	_
de	de	P	_
commun	un	NC	_
;	;	PONCT	_
que	que	CS	_
la	le	DET	_
vérité	vérité	NC	_
scientifique	scientifique	ADJ	_
qui	qui	PROREL	_
se	se	CLO	_
démontre	démontrer	V	_
ne	ne	ADV	_
peut	pouvoir	V	_
,	,	PONCT	_
à	à	P	_
aucun	aucun	DET	_
titre	titre	NC	_
,	,	PONCT	_
se	se	CLO	_
rapprocher	rapprocher	VINF	_
de	de	P	_
la	le	DET	_
vérité	vérité	NC	_
morale	moral	ADJ	_
qui	qui	PROREL	_
se	se	CLO	_
sent	sentir	V	_
.	.	PONCT	_
Et	et	CC	_
pourtant	pourtant	ADV	_
je	je	CLS	_
ne	ne	ADV	_
peux	pouvoir	V	_
les	il	CLO	_
séparer	séparer	VINF	_
,	,	PONCT	_
et	et	CC	_
ceux	celui	PRO	_
qui	qui	PROREL	_
aiment	aimer	V	_
l'	le	DET	_
une	un	NC	_
ne	ne	ADV	_
peuvent	pouvoir	V	_
pas	pas	ADV	_
ne	ne	ADV	_
pas	pas	ADV	_
aimer	aimer	VINF	_
l'	le	DET	_
autre	autre	NC	_
.	.	PONCT	_
Pour	pour	P	_
trouver	trouver	VINF	_
l'	le	DET	_
une	un	NC	_
,	,	PONCT	_
comme	comme	P	_
pour	pour	P	_
trouver	trouver	VINF	_
l'	le	DET	_
autre	autre	NC	_
,	,	PONCT	_
il	il	CLS	_
faut	falloir	V	_
s'	se	CLO	_
efforcer	efforcer	VINF	_
d'	de	P	_
affranchir	affranchir	VINF	_
complètement	complètement	ADV	_
son	son	DET	_
âme	âme	NC	_
du	de_le	P+D	_
préjugé	préjugé	NC	_
et	et	CC	_
de	de	P	_
la	le	DET	_
passion	passion	NC	_
,	,	PONCT	_
il	il	CLS	_
faut	falloir	V	_
atteindre	atteindre	VINF	_
à	à	P	_
l'	le	DET	_
absolue	absolu	ADJ	_
sincérité	sincérité	NC	_
.	.	PONCT	_
Ces	ce	DET	_
deux	deux	ADJ	_
sortes	sorte	NC	_
de	de	P	_
vérités	vérité	NC	_
,	,	PONCT	_
une	un	DET	_
fois	fois	NC	_
découvertes	découvrir	VPP	_
,	,	PONCT	_
nous	nous	CLS	_
procurent	procurer	V	_
la	le	DET	_
même	même	ADJ	_
joie	joie	NC	_
;	;	PONCT	_
l'	le	DET	_
une	un	NC	_
et	et	CC	_
l'	le	DET	_
autre	autre	NC	_
,	,	PONCT	_
dès	dès	P	_
qu'	que	CS	_
on	on	CLS	_
l'	il	CLO	_
a	avoir	V	_
aperçue	apercevoir	VPP	_
,	,	PONCT	_
brille	briller	V	_
du	de_le	P+D	_
même	même	ADJ	_
éclat	éclat	NC	_
,	,	PONCT	_
de	de	P	_
sorte	sorte	NC	_
qu'	que	PROREL	_
il	il	CLS	_
faut	falloir	V	_
la	il	CLO	_
voir	voir	VINF	_
ou	ou	CC	_
fermer	fermer	VINF	_
les	le	DET	_
yeux	œil	NC	_
.	.	PONCT	_
Toutes	tout	DET	_
deux	deux	NC	_
enfin	enfin	ADV	_
nous	nous	CLS	_
attirent	attirer	V	_
et	et	CC	_
nous	nous	CLO	_
fuient	fuir	V	_
;	;	PONCT	_
elles	il	CLS	_
ne	ne	ADV	_
sont	être	V	_
jamais	jamais	ADV	_
fixées	fixer	VPP	_
:	:	PONCT	_
quand	quand	CS	_
on	on	CLS	_
croit	croire	V	_
les	il	CLO	_
avoir	avoir	VINF	_
atteintes	atteindre	VPP	_
,	,	PONCT	_
on	on	CLS	_
voit	voir	V	_
qu'	que	CS	_
il	il	CLS	_
faut	falloir	V	_
marcher	marcher	VINF	_
encore	encore	ADV	_
,	,	PONCT	_
et	et	CC	_
celui	celui	PRO	_
qui	qui	PROREL	_
les	il	CLO	_
poursuit	poursuivre	V	_
est	être	V	_
condamné	condamner	VPP	_
à	à	P	_
ne	ne	ADV	_
jamais	jamais	ADV	_
connaître	connaître	VINF	_
le	le	DET	_
repos	repos	NC	_
.	.	PONCT	_
Il	il	CLS	_
faut	falloir	V	_
ajouter	ajouter	VINF	_
que	que	CS	_
ceux	celui	PRO	_
qui	qui	PROREL	_
ont	avoir	V	_
peur	peur	NC	_
de	de	P	_
l'	le	DET	_
une	un	NC	_
,	,	PONCT	_
auront	avoir	V	_
peur	peur	NC	_
aussi	aussi	ADV	_
de	de	P	_
l'	le	DET	_
autre	autre	NC	_
;	;	PONCT	_
car	car	CC	_
ce	ce	CLS	_
sont	être	V	_
ceux	celui	PRO	_
qui	qui	PROREL	_
,	,	PONCT	_
en	en	P	_
toutes	tout	DET	_
choses	chose	NC	_
,	,	PONCT	_
se	se	CLO	_
préoccupent	préoccuper	V	_
avant	avant	P	_
tout	tout	PRO	_
des	de_le	P+D	_
conséquences	conséquence	NC	_
.	.	PONCT	_
En	en	P	_
un	un	DET	_
mot	mot	NC	_
,	,	PONCT	_
je	je	CLS	_
rapproche	rapprocher	V	_
les	le	DET	_
deux	deux	ADJ	_
vérités	vérité	NC	_
,	,	PONCT	_
parce_que	parce_que	CS	_
ce	ce	CLS	_
sont	être	V	_
les	le	DET	_
mêmes	même	ADJ	_
raisons	raison	NC	_
qui	qui	PROREL	_
nous	nous	CLO	_
les	il	CLO	_
font	faire	V	_
aimer	aimer	VINF	_
et	et	CC	_
parce_que	parce_que	CS	_
ce	ce	CLS	_
sont	être	V	_
les	le	DET	_
mêmes	même	ADJ	_
raisons	raison	NC	_
qui	qui	PROREL	_
nous	nous	CLO	_
les	il	CLO	_
font	faire	V	_
redouter	redouter	VINF	_
.	.	PONCT	_
Si	si	CS	_
nous	nous	CLS	_
ne	ne	ADV	_
devons	devoir	V	_
pas	pas	ADV	_
avoir	avoir	VINF	_
peur	peur	NC	_
de	de	P	_
la	le	DET	_
vérité	vérité	NC	_
morale	moral	ADJ	_
,	,	PONCT	_
à	à	P	_
plus	plus	ADV	_
forte	fort	ADJ	_
raison	raison	NC	_
il	il	CLS	_
ne	ne	ADV	_
faut	falloir	V	_
pas	pas	ADV	_
redouter	redouter	VINF	_
la	le	DET	_
vérité	vérité	NC	_
scientifique	scientifique	ADJ	_
.	.	PONCT	_
Et	et	CC	_
d'	de	P	_
abord	abord	NC	_
elle	il	CLS	_
ne	ne	ADV	_
peut	pouvoir	V	_
être	être	VINF	_
en	en	P	_
conflit	conflit	NC	_
avec	avec	P	_
la	le	DET	_
morale	morale	NC	_
.	.	PONCT	_
La	le	DET	_
morale	morale	NC	_
et	et	CC	_
la	le	DET	_
science	science	NC	_
ont	avoir	V	_
leurs	leur	DET	_
domaines	domaine	NC	_
propres	propre	ADJ	_
qui	qui	PROREL	_
se	se	CLO	_
touchent	toucher	V	_
mais	mais	CC	_
ne	ne	ADV	_
se	se	CLO	_
pénètrent	pénétrer	V	_
pas	pas	ADV	_
.	.	PONCT	_
L'	le	DET	_
une	un	NC	_
nous	nous	CLO	_
montre	montrer	V	_
à	à	P	_
quel	quel	DET	_
but	but	NC	_
nous	nous	CLO	_
devons	devoir	V	_
viser	viser	VINF	_
,	,	PONCT	_
l'	le	DET	_
autre	autre	NC	_
,	,	PONCT	_
le	le	DET	_
but	but	NC	_
étant	être	VPR	_
donné	donner	VPP	_
,	,	PONCT	_
nous	nous	CLS	_
fait	faire	V	_
connaître	connaître	VINF	_
les	le	DET	_
moyens	moyen	NC	_
de	de	P	_
l'	il	CLO	_
atteindre	atteindre	VINF	_
.	.	PONCT	_
Elles	il	CLS	_
ne	ne	ADV	_
peuvent	pouvoir	V	_
donc	donc	ADV	_
jamais	jamais	ADV	_
se	se	CLO	_
contrarier	contrarier	VINF	_
puisqu'	puisque	CS	_
elles	il	CLS	_
ne	ne	ADV	_
peuvent	pouvoir	V	_
se	se	CLO	_
rencontrer	rencontrer	VINF	_
.	.	PONCT	_
Il	il	CLS	_
ne	ne	ADV	_
peut	pouvoir	V	_
pas	pas	ADV	_
y	y	CLO	_
avoir	avoir	VINF	_
de	de	P	_
science	science	NC	_
immorale	immoral	ADJ	_
,	,	PONCT	_
pas	pas	ADV	_
plus	plus	ADV	_
qu'	que	CS	_
il	il	CLS	_
ne	ne	ADV	_
peut	pouvoir	V	_
y	y	CLO	_
avoir	avoir	VINF	_
de	un	DET	_
morale	morale	NC	_
scientifique	scientifique	ADJ	_
.	.	PONCT	_
Mais	mais	CC	_
si	si	CS	_
l'on	on	CLS	_
a	avoir	V	_
peur	peur	NC	_
de	de	P	_
la	le	DET	_
science	science	NC	_
,	,	PONCT	_
c'	ce	CLS	_
est	être	V	_
surtout	surtout	ADV	_
parce_qu'	parce_que	CS	_
elle	il	CLS	_
ne	ne	ADV	_
peut	pouvoir	V	_
nous	nous	CLO	_
donner	donner	VINF	_
le	le	DET	_
bonheur	bonheur	NC	_
.	.	PONCT	_
évidemment	évidemment	ADV	_
non	non	I	_
,	,	PONCT	_
elle	il	CLS	_
ne	ne	ADV	_
peut	pouvoir	V	_
pas	pas	ADV	_
nous	nous	CLS	_
le	il	CLO	_
donner	donner	VINF	_
,	,	PONCT	_
et	et	CC	_
l'on	on	CLS	_
peut	pouvoir	V	_
se	se	CLO	_
demander	demander	VINF	_
si	si	CS	_
la	le	DET	_
bête	bête	NC	_
ne	ne	ADV	_
souffre	souffrir	V	_
pas	pas	ADV	_
moins	moins	ADV	_
que	que	CS	_
l'	le	DET	_
homme	homme	NC	_
.	.	PONCT	_
Mais	mais	CC	_
pouvons	pouvoir	V	_
-nous	nous	CLO	_
regretter	regretter	VINF	_
ce	ce	DET	_
paradis	paradis	NC	_
terrestre	terrestre	ADJ	_
où	où	PROREL	_
l'	le	DET	_
homme	homme	NC	_
,	,	PONCT	_
semblable	semblable	ADJ	_
à	à	P	_
la	le	DET	_
brute	brute	NC	_
,	,	PONCT	_
était	être	V	_
vraiment	vraiment	ADV	_
immortel	immortel	ADJ	_
puisqu'	puisque	CS	_
il	il	CLS	_
ne	ne	ADV	_
savait	savoir	V	_
pas	pas	ADV	_
qu'	que	CS	_
on	on	CLS	_
doit	devoir	V	_
mourir	mourir	VINF	_
?	?	PONCT	_
Quand	quand	CS	_
on	on	CLS	_
a	avoir	V	_
goûté	goûter	VPP	_
à	à	P	_
la	le	DET	_
pomme	pomme	NC	_
,	,	PONCT	_
aucune	aucun	DET	_
souffrance	souffrance	NC	_
ne	ne	ADV	_
peut	pouvoir	V	_
en	en	CLO	_
faire	faire	VINF	_
oublier	oublier	VINF	_
la	le	DET	_
saveur	saveur	NC	_
,	,	PONCT	_
et	et	CC	_
on	on	CLS	_
y	y	CLO	_
revient	revenir	V	_
toujours	toujours	ADV	_
.	.	PONCT	_
Pourrait	pouvoir	V	_
-on	on	CLS	_
faire	faire	VINF	_
autrement	autrement	ADV	_
?	?	PONCT	_
Autant	autant	ADV	_
demander	demander	VINF	_
si	si	CS	_
celui	celui	PRO	_
qui	qui	PROREL	_
a	avoir	V	_
vu	voir	VPP	_
,	,	PONCT	_
peut	pouvoir	V	_
devenir	devenir	VINF	_
aveugle	aveugle	ADJ	_
et	et	CC	_
ne	ne	ADV	_
pas	pas	ADV	_
sentir	sentir	VINF	_
la	le	DET	_
nostalgie	nostalgie	NC	_
de	de	P	_
la	le	DET	_
lumière	lumière	NC	_
.	.	PONCT	_
Aussi	aussi	ADV	_
l'	le	DET	_
homme	homme	NC	_
ne	ne	ADV	_
peut	pouvoir	V	_
être	être	VINF	_
heureux	heureux	ADJ	_
par	par	P	_
la	le	DET	_
science	science	NC	_
,	,	PONCT	_
mais	mais	CC	_
aujourd'hui	aujourd'hui	ADV	_
il	il	CLS	_
peut	pouvoir	V	_
bien	bien	ADV	_
moins	moins	ADV	_
encore	encore	ADV	_
être	être	VINF	_
heureux	heureux	ADJ	_
sans	sans	P	_
elle	il	PRO	_
.	.	PONCT	_
Mais	mais	CC	_
si	si	CS	_
la	le	DET	_
vérité	vérité	NC	_
est	être	V	_
le	le	DET	_
seul	seul	ADJ	_
but	but	NC	_
qui	qui	PROREL	_
mérite	mériter	V	_
d'	de	P	_
être	être	VINF	_
poursuivi	poursuivre	VPP	_
,	,	PONCT	_
pouvons	pouvoir	V	_
-nous	nous	CLO	_
espérer	espérer	VINF	_
l'	il	CLO	_
atteindre	atteindre	VINF	_
?	?	PONCT	_
Voilà	voilà	V	_
de	de	P	_
quoi	quoi	PROWH	_
il	il	CLS	_
est	être	V	_
permis	permettre	VPP	_
de	de	P	_
douter	douter	VINF	_
.	.	PONCT	_
Les	le	DET	_
lecteurs	lecteur	NC	_
de	de	P	_
mon	mon	DET	_
petit	petit	ADJ	_
livre	livre	NC	_
sur	sur	P	_
la	le	DET	_
science	science	NC	_
et	et	CC	_
l'	le	DET	_
hypothèse	hypothèse	NC	_
savent	savoir	V	_
déjà	déjà	ADV	_
ce	ce	PRO	_
que	que	PROREL	_
j'	je	CLS	_
en	en	CLO	_
pense	penser	V	_
.	.	PONCT	_
La	le	DET	_
vérité	vérité	NC	_
qu'	que	PROREL	_
il	il	CLS	_
nous	nous	CLO	_
est	être	V	_
permis	permettre	VPP	_
d'	de	P	_
entrevoir	entrevoir	VINF	_
n'	ne	ADV	_
est	être	V	_
pas	pas	ADV	_
tout	tout	ADV	_
à	à	P	_
fait	fait	NC	_
ce	ce	PRO	_
que	que	PROREL	_
la	le	DET	_
plupart	plupart	NC	_
des	de_le	P+D	_
hommes	homme	NC	_
appellent	appeler	V	_
de	de	P	_
ce	ce	DET	_
nom	nom	NC	_
.	.	PONCT	_
Est	être	V	_
-ce	ce	CLS	_
à	à	P	_
dire	dire	VINF	_
que	que	CS	_
notre	notre	DET	_
aspiration	aspiration	NC	_
la	le	DET	_
plus	plus	ADV	_
légitime	légitime	ADJ	_
et	et	CC	_
la	le	DET	_
plus	plus	ADV	_
impérieuse	impérieux	ADJ	_
est	être	V	_
en	en	P	_
même	même	ADJ	_
temps	temps	NC	_
la	le	DET	_
plus	plus	ADV	_
vaine	vain	ADJ	_
?	?	PONCT	_
Ou	ou	CC	_
bien	bien	ADV	_
pouvons	pouvoir	V	_
-nous	nous	CLS	_
malgré	malgré	P	_
tout	tout	PRO	_
approcher	approcher	VINF	_
de	de	P	_
la	le	DET	_
vérité	vérité	NC	_
par	par	P	_
quelque	quelque	DET	_
côté	côté	NC	_
,	,	PONCT	_
c'	ce	CLS	_
est	être	V	_
ce	ce	PRO	_
qu'	que	PROREL	_
il	il	CLS	_
convient	convenir	V	_
d'	de	P	_
examiner	examiner	VINF	_
.	.	PONCT	_
Et	et	CC	_
d'	de	P	_
abord	abord	NC	_
,	,	PONCT	_
de	de	P	_
quel	quel	DET	_
instrument	instrument	NC	_
disposons	disposer	V	_
-nous	nous	CLS	_
pour	pour	P	_
cette	ce	DET	_
conquête	conquête	NC	_
?	?	PONCT	_
L'	le	DET	_
intelligence	intelligence	NC	_
de	de	P	_
l'	le	DET	_
homme	homme	NC	_
,	,	PONCT	_
pour	pour	P	_
nous	nous	CLO	_
restreindre	restreindre	VINF	_
,	,	PONCT	_
l'	le	DET	_
intelligence	intelligence	NC	_
du	de_le	P+D	_
savant	savant	NC	_
n'	ne	ADV	_
est	être	V	_
-elle	il	CLS	_
pas	pas	ADV	_
susceptible	susceptible	ADJ	_
d'	de	P	_
une	un	DET	_
infinie	infini	ADJ	_
variété	variété	NC	_
?	?	PONCT	_
On	on	CLS	_
pourrait	pouvoir	V	_
,	,	PONCT	_
sans	sans	P	_
épuiser	épuiser	VINF	_
ce	ce	DET	_
sujet	sujet	NC	_
,	,	PONCT	_
écrire	écrire	VINF	_
bien	bien	ADV	_
des	un	DET	_
volumes	volume	NC	_
;	;	PONCT	_
je	je	CLS	_
n'	ne	ADV	_
ai	avoir	V	_
fait	faire	VPP	_
que	que	ADV	_
l'	il	CLO	_
effleurer	effleurer	VINF	_
en	en	P	_
quelques	quelque	DET	_
courtes	court	ADJ	_
pages	page	NC	_
.	.	PONCT	_
Que	que	CS	_
l'	le	DET	_
esprit	esprit	NC	_
du	de_le	P+D	_
mathématicien	mathématicien	NC	_
ressemble	ressembler	V	_
peu	peu	ADV	_
à	à	P	_
celui	celui	PRO	_
du	de_le	P+D	_
physicien	physicien	NC	_
ou	ou	CC	_
à	à	P	_
celui	celui	PRO	_
du	de_le	P+D	_
naturaliste	naturaliste	NC	_
,	,	PONCT	_
tout	tout	ADJ	_
le	le	DET	_
monde	monde	NC	_
en	en	CLO	_
conviendra	convenir	V	_
;	;	PONCT	_
mais	mais	CC	_
les	le	DET	_
mathématiciens	mathématicien	NC	_
eux	il	PRO	_
-mêmes	même	ADJ	_
ne	ne	ADV	_
se	se	CLO	_
ressemblent	ressembler	V	_
pas	pas	ADV	_
entre	entre	P	_
eux	il	PRO	_
;	;	PONCT	_
les	le	DET	_
uns	un	NC	_
ne	ne	ADV	_
connaissent	connaître	V	_
que	que	ADV	_
l'	le	DET	_
implacable	implacable	ADJ	_
logique	logique	NC	_
,	,	PONCT	_
les	le	DET	_
autres	autre	NC	_
font	faire	V	_
appel	appel	NC	_
à	à	P	_
l'	le	DET	_
intuition	intuition	NC	_
et	et	CC	_
voient	voir	V	_
en	en	P	_
elle	il	PRO	_
la	le	DET	_
source	source	NC	_
unique	unique	ADJ	_
de	de	P	_
la	le	DET	_
découverte	découverte	NC	_
.	.	PONCT	_
Et	et	CC	_
ce	ce	CLS	_
serait	être	V	_
là	là	ADV	_
une	un	DET	_
raison	raison	NC	_
de	de	P	_
défiance	défiance	NC	_
.	.	PONCT	_
à	à	P	_
des	un	DET	_
esprits	esprit	NC	_
si	si	ADV	_
dissemblables	dissemblable	ADJ	_
,	,	PONCT	_
les	le	DET	_
théorèmes	théorème	NC	_
mathématiques	mathématique	ADJ	_
eux	il	PRO	_
-mêmes	même	ADJ	_
pourront	pouvoir	V	_
-ils	il	CLS	_
apparaître	apparaître	VINF	_
sous	sous	P	_
le	le	DET	_
même	même	ADJ	_
jour	jour	NC	_
?	?	PONCT	_
La	le	DET	_
vérité	vérité	NC	_
qui	qui	PROREL	_
n'	ne	ADV	_
est	être	V	_
pas	pas	ADV	_
la	le	DET	_
même	même	NC	_
pour	pour	P	_
tous	tous	PRO	_
est	être	V	_
-elle	il	CLS	_
la	le	DET	_
vérité	vérité	NC	_
?	?	PONCT	_
Mais	mais	CC	_
en	en	P	_
regardant	regarder	VPR	_
les	le	DET	_
choses	chose	NC	_
de	de	P	_
plus	plus	ADV	_
près	près	ADV	_
,	,	PONCT	_
ous	ous	ADV	_
voyons	voir	V	_
comment	comment	PROWH	_
ces	ce	DET	_
ouvriers	ouvrier	NC	_
si	si	ADV	_
différents	différent	ADJ	_
