I	I	X	_
fameux	fameux	ADJ	_
mystère	mystère	NC	_
de	de	P	_
la	le	DET	_
chambre	chambre	NC	_
jaune	jaune	ADJ	_
...	…	PONCT	_
celui	celui	PRO	_
-ci	ci	ADV	_
était	être	V	_
encore	encore	ADV	_
si	si	ADV	_
bien	bien	ADV	_
présent	présent	ADJ	_
à	à	P	_
tous	tout	ADJ	_
les	le	DET	_
esprits	esprit	NC	_
que	que	CS	_
la	le	DET	_
petite	petit	ADJ	_
église	église	NC	_
eût	avoir	V	_
été	être	VPP	_
certainement	certainement	ADV	_
envahie	envahir	VPP	_
par	par	P	_
une	un	DET	_
foule	foule	NC	_
avide	avide	ADJ	_
de	de	P	_
contempler	contempler	VINF	_
les	le	DET	_
héros	héros	NC	_
d'	de	P	_
un	un	DET	_
drame	drame	NC	_
qui	qui	PROREL	_
avait	avoir	V	_
passionné	passionner	VPP	_
le	le	DET	_
monde	monde	NC	_
,	,	PONCT	_
si	si	CS	_
la	le	DET	_
cérémonie	cérémonie	NC	_
nuptiale	nuptial	ADJ	_
n'	ne	ADV	_
avait	avoir	V	_
été	être	VPP	_
tenue	tenir	VPP	_
tout	tout	ADV	_
à	à	P	_
fait	fait	NC	_
secrète	secret	ADJ	_
,	,	PONCT	_
ce	ce	PRO	_
qui	qui	PROREL	_
avait	avoir	V	_
été	être	VPP	_
assez	assez	ADV	_
facile	facile	ADJ	_
dans	dans	P	_
cette	ce	DET	_
paroisse	paroisse	NC	_
éloignée	éloigné	ADJ	_
du	de_le	P+D	_
quartier	quartier	NC	_
des	de_le	P+D	_
écoles	école	NC	_
.	.	PONCT	_
Seuls	seul	ADJ	_
,	,	PONCT	_
quelques	quelque	DET	_
amis	ami	NC	_
de	de	P	_
M	M	NC	_
Darzac	Darzac	NP	_
et	et	CC	_
du	de_le	P+D	_
professeur	professeur	NC	_
Stangerson	Stangerson	NP	_
,	,	PONCT	_
sur	sur	P	_
la	le	DET	_
discrétion	discrétion	NC	_
desquels	duquel	PROREL	_
on	on	CLS	_
pouvait	pouvoir	V	_
compter	compter	VINF	_
,	,	PONCT	_
avaient	avoir	V	_
été	être	VPP	_
invités	inviter	VPP	_
.	.	PONCT	_
J'	je	CLS	_
étais	être	V	_
du	de_le	P+D	_
nombre	nombre	NC	_
;	;	PONCT	_
j'	je	CLS	_
arrivai	arriver	V	_
de	de	P	_
bonne	bon	ADJ	_
heure	heure	NC	_
à	à	P	_
l'	le	DET	_
église	église	NC	_
,	,	PONCT	_
et	et	CC	_
mon	mon	DET	_
premier	premier	ADJ	_
soin	soin	NC	_
,	,	PONCT	_
naturellement	naturellement	ADV	_
,	,	PONCT	_
fut	être	V	_
d'	de	P	_
y	y	CLO	_
chercher	chercher	VINF	_
Joseph	Joseph	NP	_
Rouletabille	Rouletabille	NP	_
.	.	PONCT	_
J'	je	CLS	_
avais	avoir	V	_
été	être	VPP	_
un	un	DET	_
peu	peu	NC	_
déçu	déçu	ADJ	_
en	en	P	_
ne	ne	ADV	_
l'	il	CLO	_
apercevant	apercevoir	VPR	_
pas	pas	ADV	_
,	,	PONCT	_
mais	mais	CC	_
il	il	CLS	_
ne	ne	ADV	_
faisait	faire	V	_
point	point	ADV	_
de	de	P	_
doute	doute	NC	_
pour	pour	P	_
moi	je	PRO	_
qu'	que	PROREL	_
il	il	CLS	_
dût	devoir	V	_
venir	venir	VINF	_
et	et	CC	_
,	,	PONCT	_
dans	dans	P	_
cette	ce	DET	_
attente	attente	NC	_
,	,	PONCT	_
je	je	CLS	_
me	je	CLO	_
rapprochai	rapprocher	V	_
de	de	P	_
me	je	CLO	_
Henri	Henri	NP	_
-	-	PONCT	_
Robert	Robert	NP	_
et	et	CC	_
de	de	P	_
me	je	CLO	_
André	André	NP	_
Hesse	Hesse	NP	_
qui	qui	PROREL	_
,	,	PONCT	_
dans	dans	P	_
la	le	DET	_
paix	paix	NC	_
et	et	CC	_
le	le	DET	_
recueillement	recueillement	NC	_
de	de	P	_
la	le	DET	_
petite	petit	ADJ	_
chapelle	chapelle	NC	_
saint-Charles	saint-Charles	ADJ	_
,	,	PONCT	_
évoquaient	évoquer	V	_
tout	tout	ADV	_
bas	bas	ADJ	_
les	le	DET	_
plus	plus	ADV	_
curieux	curieux	ADJ	_
incidents	incident	NC	_
du	de_le	P+D	_
procès	procès	NC	_
de	de	P	_
Versailles	Versailles	NP	_
,	,	PONCT	_
que	que	CS	_
l'	le	DET	_
imminente	imminent	ADJ	_
cérémonie	cérémonie	NC	_
leur	il	CLO	_
remettait	remettre	V	_
en	en	P	_
mémoire	mémoire	NC	_
.	.	PONCT	_
Je	je	CLS	_
les	il	CLO	_
écoutais	écouter	V	_
distraitement	distraitement	ADV	_
en	en	P	_
examinant	examiner	VPR	_
les	le	DET	_
choses	chose	NC	_
autour	autour	ADV	_
de	de	P	_
moi	je	PRO	_
.	.	PONCT	_
Mon	mon	DET	_
dieu	dieu	NC	_
!	!	PONCT	_
Que	que	CS	_
votre	votre	DET	_
Saint-Nicolas	Saint-Nicolas	NP	_
Du	Du	NP	_
Chardonnet	Chardonnet	NP	_
est	être	V	_
une	un	DET	_
chose	chose	NC	_
triste	triste	ADJ	_
!	!	PONCT	_
Décrépite	décrépit	ADJ	_
,	,	PONCT	_
lézardée	lézarder	VPP	_
,	,	PONCT	_
crevassée	crevasser	VPP	_
,	,	PONCT	_
sale	sale	ADJ	_
,	,	PONCT	_
non	non	ADV	_
point	point	ADV	_
de	de	P	_
cette	ce	DET	_
saleté	saleté	NC	_
auguste	auguste	ADJ	_
des	de_le	P+D	_
âges	âge	NC	_
,	,	PONCT	_
qui	qui	PROREL	_
est	être	V	_
la	le	DET	_
plus	plus	ADV	_
belle	beau	ADJ	_
parure	parure	NC	_
de	de	P	_
la	le	DET	_
pierre	pierre	NC	_
,	,	PONCT	_
mais	mais	CC	_
de	de	P	_
cette	ce	DET	_
malpropreté	malpropreté	NC	_
ordurière	ordurier	ADJ	_
et	et	CC	_
poussiéreuse	poussiéreux	ADJ	_
qui	qui	PROREL	_
semble	sembler	V	_
particulière	particulier	ADJ	_
à	à	P	_
ces	ce	DET	_
quartiers	quartier	NC	_
saint-Victor	saint-Victor	ADJ	_
et	et	CC	_
des	de_le	P+D	_
Bernardins	Bernardins	NC	_
,	,	PONCT	_
au	à_le	P+D	_
carrefour	carrefour	NC	_
desquels	duquel	PROREL	_
elle	il	CLS	_
se	se	CLO	_
trouve	trouver	V	_
si	si	ADV	_
singulièrement	singulièrement	ADV	_
enchâssée	enchâsser	VPP	_
,	,	PONCT	_
cette	ce	DET	_
église	église	NC	_
,	,	PONCT	_
si	si	ADV	_
sombre	sombre	ADJ	_
au	à_le	P+D	_
dehors	dehors	NC	_
,	,	PONCT	_
est	être	V	_
lugubre	lugubre	ADJ	_
dedans	dedans	ADV	_
.	.	PONCT	_
Le	le	DET	_
ciel	ciel	NC	_
,	,	PONCT	_
qui	qui	PROREL	_
paraît	paraître	V	_
plus	plus	ADV	_
éloigné	éloigner	VPP	_
de	de	P	_
ce	ce	DET	_
saint	saint	ADJ	_
lieu	lieu	NC	_
que	que	CS	_
de	de	P	_
partout	partout	ADV	_
ailleurs	ailleurs	ADV	_
,	,	PONCT	_
y	y	CLO	_
déverse	déverser	V	_
une	un	DET	_
lumière	lumière	NC	_
avare	avare	ADJ	_
qui	qui	PROREL	_
a	avoir	V	_
toutes	tout	ADJ	_
les	le	DET	_
peines	peine	NC	_
du	de_le	P+D	_
monde	monde	NC	_
à	à	P	_
venir	venir	VINF	_
trouver	trouver	VINF	_
les	le	DET	_
fidèles	fidèle	NC	_
à	à	P	_
travers	travers	NC	_
la	le	DET	_
crasse	crasse	NC	_
séculaire	séculaire	ADJ	_
des	de_le	P+D	_
vitraux	vitrail	NC	_
.	.	PONCT	_
Avez	avoir	V	_
-vous	vous	CLS	_
lu	lire	VPP	_
les	le	DET	_
souvenirs	souvenir	NC	_
d'	de	P	_
enfance	enfance	NC	_
et	et	CC	_
de	de	P	_
jeunesse	jeunesse	NC	_
,	,	PONCT	_
de	de	P	_
Renan	Renan	NP	_
?	?	PONCT	_
Poussez	pousser	V	_
alors	alors	ADV	_
la	le	DET	_
porte	porte	NC	_
de	de	P	_
Saint-Nicolas	Saint-Nicolas	NP	_
Du	Du	NP	_
Chardonnet	Chardonnet	NP	_
et	et	CC	_
vous	vous	CLS	_
comprendrez	comprendre	V	_
comment	comment	PROWH	_
l'	le	DET	_
auteur	auteur	NC	_
de	de	P	_
la	le	DET	_
vie	vie	NC	_
de	de	P	_
jésus	jésus	NC	_
,	,	PONCT	_
qui	qui	PROREL	_
était	être	V	_
enfermé	enfermer	VPP	_
à	à	P	_
côté	côté	NC	_
,	,	PONCT	_
dans	dans	P	_
le	le	DET	_
petit	petit	ADJ	_
séminaire	séminaire	NC	_
adjacent	adjacent	ADJ	_
de	de	P	_
l'	le	DET	_
abbé	abbé	NC	_
Dupanloup	Dupanloup	NP	_
et	et	CC	_
qui	qui	PROREL	_
n'	ne	ADV	_
en	en	CLO	_
sortait	sortir	V	_
que	que	ADV	_
pour	pour	P	_
venir	venir	VINF	_
prier	prier	VINF	_
ici	ici	ADV	_
,	,	PONCT	_
désira	désirer	V	_
mourir	mourir	VINF	_
.	.	PONCT	_
Et	et	CC	_
c'	ce	CLS	_
est	être	V	_
dans	dans	P	_
cette	ce	DET	_
obscurité	obscurité	NC	_
funèbre	funèbre	ADJ	_
,	,	PONCT	_
dans	dans	P	_
un	un	DET	_
cadre	cadre	NC	_
qui	qui	PROREL	_
ne	ne	ADV	_
paraissait	paraître	V	_
avoir	avoir	VINF	_
été	être	VPP	_
inventé	inventer	VPP	_
que	que	ADV	_
pour	pour	P	_
les	le	DET	_
deuils	deuil	NC	_
,	,	PONCT	_
pour	pour	P	_
tous	tout	ADJ	_
les	le	DET	_
rites	rite	NC	_
consacrés	consacrer	VPP	_
aux	à_le	P+D	_
trépassés	trépassé	NC	_
,	,	PONCT	_
qu'	que	PROREL	_
on	on	CLS	_
allait	aller	V	_
célébrer	célébrer	VINF	_
le	le	DET	_
mariage	mariage	NC	_
de	de	P	_
Robert	Robert	NP	_
Darzac	Darzac	NP	_
et	et	CC	_
de	de	P	_
Mathilde	Mathilde	NP	_
Stangerson	Stangerson	NP	_
!	!	PONCT	_
J'	je	CLS	_
en	en	CLO	_
conçus	concevoir	V	_
une	un	DET	_
grande	grand	ADJ	_
peine	peine	NC	_
et	et	CC	_
,	,	PONCT	_
tristement	tristement	ADV	_
impressionné	impressionner	VPP	_
,	,	PONCT	_
en	en	CLO	_
tirai	tirer	V	_
un	un	DET	_
fâcheux	fâcheux	ADJ	_
augure	augure	NC	_
.	.	PONCT	_
à	à	P	_
côté	côté	NC	_
de	de	P	_
moi	je	PRO	_
,	,	PONCT	_
mes	mon	DET	_
Henri	Henri	NP	_
-	-	PONCT	_
Robert	Robert	NP	_
et	et	CC	_
André	André	NP	_
Hesse	Hesse	NP	_
bavardaient	bavarder	V	_
toujours	toujours	ADV	_
,	,	PONCT	_
et	et	CC	_
le	le	DET	_
premier	premier	NC	_
avouait	avouer	V	_
au	à_le	P+D	_
second	second	NC	_
qu'	que	PROREL	_
il	il	CLS	_
n'	ne	ADV	_
avait	avoir	V	_
été	être	VPP	_
définitivement	définitivement	ADV	_
tranquillisé	tranquilliser	VPP	_
sur	sur	P	_
le	le	DET	_
sort	sort	NC	_
de	de	P	_
Robert	Robert	NP	_
Darzac	Darzac	NP	_
et	et	CC	_
de	de	P	_
Mathilde	Mathilde	NP	_
Stangerson	Stangerson	NP	_
,	,	PONCT	_
même	même	ADV	_
après	après	P	_
l'	le	DET	_
heureuse	heureux	ADJ	_
issue	issue	NC	_
du	de_le	P+D	_
procès	procès	NC	_
de	de	P	_
Versailles	Versailles	NP	_
,	,	PONCT	_
qu'	qu'	ADV	_
en	en	P	_
apprenant	apprendre	VPR	_
la	le	DET	_
mort	mort	NC	_
officiellement	officiellement	ADV	_
constatée	constater	VPP	_
de	de	P	_
leur	leur	DET	_
impitoyable	impitoyable	ADJ	_
ennemi	ennemi	NC	_
:	:	PONCT	_
Frédéric	Frédéric	NP	_
Larsan	Larsan	NP	_
.	.	PONCT	_
On	on	CLS	_
se	se	CLO	_
rappelle	rappeler	V	_
peut-être	peut-être	ADV	_
que	que	CS	_
c'	ce	CLS	_
est	être	V	_
quelques	quelque	DET	_
mois	mois	NC	_
après	après	P	_
l'	le	DET	_
acquittement	acquittement	NC	_
du	de_le	P+D	_
professeur	professeur	NC	_
en	en	P	_
sorbonne	sorbonne	NC	_
que	que	PROREL	_
se	se	CLO	_
produisit	produire	V	_
la	le	DET	_
terrible	terrible	ADJ	_
catastrophe	catastrophe	NC	_
de	de	P	_
la	le	DET	_
Dordogne	Dordogne	NP	_
,	,	PONCT	_
paquebot	paquebot	NC	_
transatlantique	transatlantique	ADJ	_
qui	qui	PROREL	_
faisait	faire	V	_
le	le	DET	_
service	service	NC	_
du	de_le	P+D	_
Havre	Havre	NC	_
à	à	P	_
New-York	New-York	NP	_
.	.	PONCT	_
Par	par	P	_
temps	temps	NC	_
de	de	P	_
brouillard	brouillard	NC	_
,	,	PONCT	_
la	le	DET	_
nuit	nuit	NC	_
,	,	PONCT	_
sur	sur	P	_
les	le	DET	_
bancs	banc	NC	_
de	de	P	_
Terre-Neuve	Terre-Neuve	NP	_
,	,	PONCT	_
la	le	DET	_
Dordogne	Dordogne	NP	_
avait	avoir	V	_
été	être	VPP	_
abordée	aborder	VPP	_
par	par	P	_
un	un	DET	_
trois-mâts	trois-mâts	NC	_
dont	dont	PROREL	_
l'	le	DET	_
avant	avant	NC	_
était	être	V	_
entré	entrer	VPP	_
dans	dans	P	_
sa	son	DET	_
chambre	chambre	NC	_
des	de_le	P+D	_
machines	machine	NC	_
.	.	PONCT	_
Et	et	CC	_
,	,	PONCT	_
pendant	pendant	P	_
que	que	CS	_
le	le	DET	_
navire	navire	NC	_
abordeur	abordeur	ADJ	_
s'	se	CLO	_
en	en	CLO	_
allait	aller	V	_
à	à	P	_
la	le	DET	_
dérive	dérive	NC	_
,	,	PONCT	_
le	le	DET	_
paquebot	paquebot	NC	_
avait	avoir	V	_
coulé	couler	VPP	_
à	à	P	_
pic	pic	NC	_
,	,	PONCT	_
en	en	P	_
dix	dix	DET	_
minutes	minute	NC	_
.	.	PONCT	_
C'	ce	CLS	_
est	être	V	_
tout	tout	ADV	_
juste	juste	ADV	_
si	si	CS	_
une	un	DET	_
trentaine	trentaine	NC	_
de	de	P	_
passagers	passager	NC	_
dont	dont	PROREL	_
les	le	DET	_
cabines	cabine	NC	_
se	se	CLO	_
trouvaient	trouver	V	_
sur	sur	P	_
le	le	DET	_
pont	pont	NC	_
,	,	PONCT	_
eurent	avoir	V	_
le	le	DET	_
temps	temps	NC	_
de	de	P	_
sauter	sauter	VINF	_
dans	dans	P	_
les	le	DET	_
chaloupes	chaloupe	NC	_
.	.	PONCT	_
Ils	il	CLS	_
furent	être	V	_
recueillis	recueillir	VPP	_
le	le	DET	_
lendemain	lendemain	NC	_
par	par	P	_
un	un	DET	_
bateau	bateau	NC	_
de	de	P	_
pêche	pêche	NC	_
qui	qui	PROREL	_
rentra	rentrer	V	_
aussitôt	aussitôt	ADV	_
à	à	P	_
saint-Jean	saint-Jean	NP	_
.	.	PONCT	_
Les	le	DET	_
jours	jour	NC	_
suivants	suivant	ADJ	_
,	,	PONCT	_
l'	le	DET	_
océan	océan	NC	_
rejeta	rejeter	V	_
des	un	DET	_
centaines	centaine	NC	_
de	de	P	_
morts	mort	NC	_
parmi	parmi	P	_
lesquels	lequel	PROREL	_
on	on	CLS	_
retrouva	retrouver	V	_
Larsan	Larsan	NP	_
.	.	PONCT	_
Les	le	DET	_
documents	document	NC	_
que	que	PROREL	_
l'on	on	CLS	_
découvrit	découvrir	V	_
,	,	PONCT	_
soigneusement	soigneusement	ADV	_
cousus	coudre	VPP	_
et	et	CC	_
dissimulés	dissimuler	VPP	_
dans	dans	P	_
les	le	DET	_
vêtements	vêtement	NC	_
d'	de	P	_
un	un	DET	_
cadavre	cadavre	NC	_
,	,	PONCT	_
attestèrent	attester	V	_
,	,	PONCT	_
cette	ce	DET	_
fois	fois	NC	_
,	,	PONCT	_
que	que	CS	_
Larsan	Larsan	NP	_
avait	avoir	V	_
vécu	vivre	VPP	_
!	!	PONCT	_
Mathilde	Mathilde	NP	_
Stangerson	Stangerson	NP	_
était	être	V	_
délivrée	délivrer	VPP	_
enfin	enfin	ADV	_
de	de	P	_
ce	ce	DET	_
fantastique	fantastique	ADJ	_
époux	époux	NC	_
que	que	CS	_
,	,	PONCT	_
grâce	grâce	NC	_
aux	à_le	P+D	_
facilités	facilité	NC	_
des	de_le	P+D	_
lois	loi	NC	_
américaines	américain	ADJ	_
,	,	PONCT	_
elle	il	CLS	_
s'	se	CLO	_
était	être	V	_
donné	donner	VPP	_
en	en	P	_
secret	secret	NC	_
,	,	PONCT	_
aux	à_le	P+D	_
heures	heure	NC	_
imprudentes	imprudent	ADJ	_
de	de	P	_
sa	son	DET	_
trop	trop	ADV	_
confiante	confiant	ADJ	_
jeunesse	jeunesse	NC	_
.	.	PONCT	_
Cet	ce	DET	_
affreux	affreux	ADJ	_
bandit	bandit	NC	_
dont	dont	PROREL	_
le	le	DET	_
véritable	véritable	ADJ	_
nom	nom	NC	_
,	,	PONCT	_
illustre	illustre	ADJ	_
dans	dans	P	_
les	le	DET	_
fastes	faste	NC	_
judiciaires	judiciaire	ADJ	_
,	,	PONCT	_
était	être	V	_
Ballmeyer	Ballmeyer	NP	_
,	,	PONCT	_
et	et	CC	_
qui	qui	PROREL	_
l'	il	CLO	_
avait	avoir	V	_
jadis	jadis	ADV	_
épousée	épouser	VPP	_
sous	sous	P	_
le	le	DET	_
nom	nom	NC	_
de	de	P	_
Jean	Jean	NP	_
Roussel	Roussel	NP	_
,	,	PONCT	_
ne	ne	ADV	_
viendrait	venir	V	_
plus	plus	ADV	_
se	se	CLO	_
dresser	dresser	VINF	_
criminellement	criminellement	ADV	_
entre	entre	P	_
elle	il	PRO	_
et	et	CC	_
celui	celui	PRO	_
qui	qui	PROREL	_
,	,	PONCT	_
depuis	depuis	P	_
de	un	DET	_
si	si	ADV	_
longues	long	ADJ	_
années	année	NC	_
,	,	PONCT	_
silencieusement	silencieusement	ADV	_
et	et	CC	_
héroïquement	héroïquement	ADV	_
l'	il	CLO	_
aimait	aimer	V	_
.	.	PONCT	_
J'	je	CLS	_
ai	avoir	V	_
rappelé	rappeler	VPP	_
,	,	PONCT	_
dans	dans	P	_
le	le	DET	_
mystère	mystère	NC	_
de	de	P	_
la	le	DET	_
chambre	chambre	NC	_
jaune	jaune	ADJ	_
,	,	PONCT	_
tous	tout	ADJ	_
les	le	DET	_
détails	détail	NC	_
de	de	P	_
cette	ce	DET	_
retentissante	retentissant	ADJ	_
affaire	affaire	NC	_
,	,	PONCT	_
l'	le	DET	_
une	un	NC	_
des	de_le	P+D	_
plus	plus	ADV	_
curieuses	curieux	ADJ	_
qu'	que	CS	_
on	on	CLS	_
puisse	pouvoir	V	_
relever	relever	VINF	_
dans	dans	P	_
les	le	DET	_
annales	annale	NC	_
de	de	P	_
la	le	DET	_
cour	cour	NC	_
d'	de	P	_
assises	assise	NC	_
,	,	PONCT	_
et	et	CC	_
qui	qui	PROREL	_
aurait	avoir	V	_
eu	avoir	VPP	_
le	le	DET	_
plus	plus	ADV	_
tragique	tragique	ADJ	_
dénouement	dénouement	NC	_
sans	sans	P	_
l'	le	DET	_
intervention	intervention	NC	_
quasi	quasi	ADV	_
géniale	génial	ADJ	_
de	de	P	_
ce	ce	DET	_
petit	petit	ADJ	_
reporter	reporter	VINF	_
de	de	P	_
dix-huit	dix-huit	DET	_
ans	an	NC	_
,	,	PONCT	_
Joseph	Joseph	NP	_
Rouletabille	Rouletabille	NP	_
,	,	PONCT	_
qui	qui	PROREL	_
fut	être	V	_
le	le	DET	_
seul	seul	NC	_
à	à	P	_
découvrir	découvrir	VINF	_
,	,	PONCT	_
sous	sous	P	_
les	le	DET	_
traits	trait	NC	_
du	de_le	P+D	_
célèbre	célèbre	ADJ	_
agent	agent	NC	_
de	de	P	_
la	le	DET	_
sûreté	sûreté	NC	_
Frédéric	Frédéric	NP	_
Larsan	Larsan	NP	_
,	,	PONCT	_
Ballmeyer	Ballmeyer	NP	_
lui	il	PRO	_
-même	même	ADJ	_
!	!	PONCT	_
...	…	PONCT	_
la	le	DET	_
mort	mort	NC	_
accidentelle	accidentel	ADJ	_
et	et	CC	_
,	,	PONCT	_
nous	nous	CLS	_
pouvons	pouvoir	V	_
le	il	CLO	_
dire	dire	VINF	_
,	,	PONCT	_
providentielle	providentiel	ADJ	_
du	de_le	P+D	_
misérable	misérable	NC	_
avait	avoir	V	_
semblé	sembler	VPP	_
devoir	devoir	VINF	_
mettre	mettre	VINF	_
un	un	DET	_
terme	terme	NC	_
à	à	P	_
tant	tant	ADV	_
d'	de	P	_
événements	événement	NC	_
dramatiques	dramatique	ADJ	_
et	et	CC	_
elle	il	CLS	_
ne	ne	ADV	_
fut	être	V	_
point	point	ADV	_
-	-	PONCT	_
avouons	avouer	V	_
-le	il	CLO	_
-	-	PONCT	_
l'	le	DET	_
une	un	NC	_
des	de_le	P+D	_
moindres	moindre	ADJ	_
causes	cause	NC	_
de	de	P	_
la	le	DET	_
guérison	guérison	NC	_
rapide	rapide	ADJ	_
de	de	P	_
Mathilde	Mathilde	NP	_
Stangerson	Stangerson	NP	_
,	,	PONCT	_
dont	dont	PROREL	_
la	le	DET	_
raison	raison	NC	_
avait	avoir	V	_
été	être	VPP	_
fortement	fortement	ADV	_
ébranlée	ébranler	VPP	_
par	par	P	_
les	le	DET	_
mystérieuses	mystérieux	ADJ	_
horreurs	horreur	NC	_
du	de_le	P+D	_
glandier	glandier	NC	_
.	.	PONCT	_
-	-	X	_
voyez	voir	V	_
-vous	vous	CLS	_
,	,	PONCT	_
mon	mon	DET	_
cher	cher	ADJ	_
ami	ami	NC	_
,	,	PONCT	_
disait	dire	V	_
me	je	CLO	_
Henri	Henri	NP	_
-	-	PONCT	_
Robert	Robert	NP	_
à	à	P	_
me	je	CLO	_
André	André	NP	_
Hesse	Hesse	NP	_
,	,	PONCT	_
dont	dont	PROREL	_
les	le	DET	_
yeux	œil	NC	_
inquiets	inquiet	ADJ	_
faisaient	faire	V	_
le	le	DET	_
tour	tour	NC	_
de	de	P	_
l'	le	DET	_
église	église	NC	_
,	,	PONCT	_
-	-	PONCT	_
voyez	voir	V	_
-vous	vous	CLO	_
,	,	PONCT	_
dans	dans	P	_
la	le	DET	_
vie	vie	NC	_
,	,	PONCT	_
il	il	CLS	_
faut	falloir	V	_
être	être	VINF	_
décidément	décidément	ADV	_
optimiste	optimiste	ADJ	_
.	.	PONCT	_
Tout	tout	PRO	_
s'	se	CLO	_
arrange	arranger	V	_
!	!	PONCT	_
Même	même	ADV	_
les	le	DET	_
malheurs	malheur	NC	_
de	de	P	_
Mlle	Mlle	NC	_
Stangerson	Stangerson	NP	_
...	…	PONCT	_
mais	mais	CC	_
qu'	que	PROWH	_
avez	avoir	V	_
-vous	vous	CLS	_
à	à	P	_
regarder	regarder	VINF	_
tout	tout	ADJ	_
le	le	DET	_
temps	temps	NC	_
ainsi	ainsi	ADV	_
derrière	derrière	P	_
vous	vous	PRO	_
?	?	PONCT	_
Qui	qui	PROWH	_
cherchez	chercher	V	_
-vous	vous	CLS	_
?	?	PONCT	_
...	…	PONCT	_
vous	vous	CLS	_
attendez	attendre	V	_
quelqu'un	quelqu'un	PRO	_
?	?	PONCT	_
-	-	X	_
oui	oui	I	_
,	,	PONCT	_
répondit	répondre	V	_
me	je	CLO	_
André	André	NP	_
Hesse	Hesse	NP	_
...	…	PONCT	_
j'	je	CLS	_
attends	attendre	V	_
Frédéric	Frédéric	NP	_
Larsan	Larsan	NP	_
!	!	PONCT	_
Me	je	CLO	_
Henri	Henri	NP	_
-	-	PONCT	_
Robert	Robert	NP	_
rit	rire	V	_
autant	autant	ADV	_
que	que	CS	_
la	le	DET	_
sainteté	sainteté	NC	_
du	de_le	P+D	_
lieu	lieu	NC	_
lui	il	CLO	_
permettait	permettre	V	_
de	de	P	_
rire	rire	NC	_
;	;	PONCT	_
mais	mais	CC	_
moi	je	PRO	_
je	je	CLS	_
ne	ne	ADV	_
ris	rire	V	_
point	point	ADV	_
,	,	PONCT	_
car	car	CC	_
je	je	CLS	_
n'	ne	ADV	_
étais	être	V	_
pas	pas	ADV	_
loin	loin	ADV	_
de	de	P	_
penser	penser	VINF	_
comme	comme	P	_
me	je	CLO	_
Hesse	Hesse	NP	_
.	.	PONCT	_
Certes	certes	ADV	_
!	!	PONCT	_
J'	je	CLS	_
étais	être	V	_
à	à	P	_
cent	cent	DET	_
lieues	lieue	NC	_
de	de	P	_
prévoir	prévoir	VINF	_
l'	le	DET	_
effroyable	effroyable	ADJ	_
aventure	aventure	NC	_
qui	qui	PROREL	_
nous	nous	CLO	_
menaçait	menacer	V	_
;	;	PONCT	_
mais	mais	CC	_
,	,	PONCT	_
quand	quand	CS	_
je	je	CLS	_
me	je	CLO	_
reporte	reporter	V	_
à	à	P	_
cette	ce	DET	_
époque	époque	NC	_
et	et	CC	_
que	que	CS	_
je	je	CLS	_
fais	faire	V	_
abstraction	abstraction	NC	_
de	de	P	_
tout	tout	ADJ	_
ce	ce	PRO	_
que	que	PROREL	_
j'	je	CLS	_
ai	avoir	V	_
appris	apprendre	VPP	_
depuis	depuis	P	_
-ce	ce	CLS	_
à	à	P	_
quoi	quoi	PROWH	_
,	,	PONCT	_
du	de_le	P+D	_
reste	reste	NC	_
,	,	PONCT	_
je	je	CLS	_
